UniRef90	KIDS	GeneName
UniRef90_Q1IX56	K00626	thl
UniRef90_Q1IYE8	K00626	thl
UniRef90_Q1IYT3	K00626	thl
UniRef90_Q1J0C7	K00626	thl
UniRef90_Q1LBV7	K00626	thl
UniRef90_Q1LBW8	K00626	thl
UniRef90_Q1LC35	K00626	thl
UniRef90_Q1LCW1	K00626	thl
UniRef90_Q1LEZ8	K00626	thl
UniRef90_Q1LGQ1	K00626	thl
UniRef90_Q1LS84	K00626	thl
UniRef90_Q1QBB2	K00626	thl
UniRef90_Q1QBD6	K00626	thl
UniRef90_Q1QE41	K00626	thl
UniRef90_Q1QKA5	K00626	thl
UniRef90_Q1QPB3	K00626	thl
UniRef90_Q1QSZ6	K00626	thl
UniRef90_Q1R0U4	K00626	thl
UniRef90_Q1RK94	K00626	thl
UniRef90_Q212P4	K00626	thl
UniRef90_Q216D8	K00626	thl
UniRef90_Q216X5	K00626	thl
UniRef90_Q21AH2	K00626	thl
UniRef90_Q21BM2	K00626	thl
UniRef90_Q21BM7	K00626	thl
UniRef90_Q21FX3	K00626	thl
UniRef90_Q21RR5	K00626	thl
UniRef90_Q21TB1	K00626	thl
UniRef90_Q21UT8	K00626	thl
UniRef90_Q21VC5	K00626	thl
UniRef90_Q21VV1	K00626	thl
UniRef90_Q21W58	K00626	thl
UniRef90_Q21XA6	K00626	thl
UniRef90_Q21ZR0	K00626	thl
UniRef90_Q22100	K00626	thl
UniRef90_Q22101	K00626	thl
UniRef90_Q222M4	K00626	thl
UniRef90_Q222S0	K00626	thl
UniRef90_Q22DW1	K00626	thl
UniRef90_Q236D4	K00626	thl
UniRef90_Q24SA1	K00626	thl
UniRef90_Q28JZ5	K00626	thl
UniRef90_Q28N20	K00626	thl
UniRef90_Q28UP5	K00626	thl
UniRef90_Q28V52	K00626	thl
UniRef90_Q28VT3	K00626	thl
UniRef90_Q29EV7	K00626	thl
UniRef90_Q29G46	K00626	thl
UniRef90_Q29RZ0	K00626	thl
UniRef90_Q2FJQ9	K00626	thl
UniRef90_Q2FPH3	K00626	thl
UniRef90_Q2G5D5	K00626	thl
UniRef90_Q2G5T7	K00626	thl
UniRef90_Q2G5Y0	K00626	thl
UniRef90_Q2G906	K00626	thl
UniRef90_Q2G9F9	K00626	thl
UniRef90_Q2GA69	K00626	thl
UniRef90_Q2J4J5	K00626	thl
UniRef90_Q2J6Q3	K00626	thl
UniRef90_Q2JA23	K00626	thl
UniRef90_Q2JZS8	K00626	thl
UniRef90_Q2KXJ2	K00626	thl
UniRef90_Q2LWQ5	K00626	thl
UniRef90_Q2LXR7	K00626	thl
UniRef90_Q2N731	K00626	thl
UniRef90_Q2N742	K00626	thl
UniRef90_Q2NA58	K00626	thl
UniRef90_Q2ND54	K00626	thl
UniRef90_Q2NDU2	K00626	thl
UniRef90_Q2NDZ0	K00626	thl
UniRef90_Q2NHU8	K00626	thl
UniRef90_Q2RJ15	K00626	thl
UniRef90_Q2S2B3	K00626	thl
UniRef90_Q2SBK2	K00626	thl
UniRef90_Q2SGR7	K00626	thl
UniRef90_Q2SK10	K00626	thl
UniRef90_Q2SM95	K00626	thl
UniRef90_Q2W173	K00626	thl
UniRef90_Q2W426	K00626	thl
UniRef90_Q2W929	K00626	thl
UniRef90_Q39FU2	K00626	thl
UniRef90_Q39MT7	K00626	thl
UniRef90_Q39MX1	K00626	thl
UniRef90_Q39N04	K00626	thl
UniRef90_Q39NW7	K00626	thl
UniRef90_Q39QF9	K00626	thl
UniRef90_Q39TD0	K00626	thl
UniRef90_Q39TI4	K00626	thl
UniRef90_Q39TK0	K00626	thl
UniRef90_Q39TX1	K00626	thl
UniRef90_Q3ABC6	K00626	thl
UniRef90_Q3ABQ2	K00626	thl
UniRef90_Q3ACE6	K00626	thl
UniRef90_Q3ACL2	K00626	thl
UniRef90_Q3BVT1	K00626	thl
UniRef90_Q3IE93	K00626	thl
UniRef90_Q3IGQ0	K00626	thl
UniRef90_Q3J9Y9	K00626	thl
UniRef90_Q3JCV6	K00626	thl
UniRef90_Q3JXK1	K00626	thl
UniRef90_Q3SN33	K00626	thl
UniRef90_Q46939	K00626	thl
UniRef90_Q46N83	K00626	thl
UniRef90_Q46NI0	K00626	thl
UniRef90_Q46RU9	K00626	thl
UniRef90_Q46RZ8	K00626	thl
UniRef90_Q46SG9	K00626	thl
UniRef90_Q46SH3	K00626	thl
UniRef90_Q46V65	K00626	thl
UniRef90_Q471J5	K00626	thl
UniRef90_Q471K2	K00626	thl
UniRef90_Q472A6	K00626	thl
UniRef90_Q477B3	K00626	thl
UniRef90_Q47BM9	K00626	thl
UniRef90_Q47FT7	K00626	thl
UniRef90_Q47JX4	K00626	thl
UniRef90_Q47M95	K00626	thl
UniRef90_Q47PR3	K00626	thl
UniRef90_Q47SU3	K00626	thl
UniRef90_Q47TC6	K00626	thl
UniRef90_Q481C9	K00626	thl
UniRef90_Q485B8	K00626	thl
UniRef90_Q48IZ7	K00626	thl
UniRef90_Q48JK7	K00626	thl
UniRef90_Q48N90	K00626	thl
UniRef90_Q49VC0	K00626	thl
UniRef90_Q4A0D5	K00626	thl
UniRef90_Q4FNI9	K00626	thl
UniRef90_Q4JTZ1	K00626	thl
UniRef90_Q4JW22	K00626	thl
UniRef90_Q4K5X8	K00626	thl
UniRef90_Q4KAI7	K00626	thl
UniRef90_Q4KC61	K00626	thl
UniRef90_Q4KCI5	K00626	thl
UniRef90_Q4KGM8	K00626	thl
UniRef90_Q4L3Q1	K00626	thl
UniRef90_Q4L956	K00626	thl
UniRef90_Q4XVC0	K00626	thl
UniRef90_Q4Y866	K00626	thl
UniRef90_Q4YN48	K00626	thl
UniRef90_Q4ZS07	K00626	thl
UniRef90_Q4ZSV8	K00626	thl
UniRef90_Q58944	K00626	thl
UniRef90_Q5B5K1	K00626	thl
UniRef90_Q5BDH1	K00626	thl
UniRef90_Q5BKN8	K00626	thl
UniRef90_Q5FLB9	K00626	thl
UniRef90_Q5HRH3	K00626	thl
UniRef90_Q5HS07	K00626	thl
UniRef90_Q5JFK1	K00626	thl
UniRef90_Q5KJV0	K00626	thl
UniRef90_Q5LKF6	K00626	thl
UniRef90_Q5LN04	K00626	thl
UniRef90_Q5LPD0	K00626	thl
UniRef90_Q5LUP0	K00626	thl
UniRef90_Q5LVC9	K00626	thl
UniRef90_Q5LWU3	K00626	thl
UniRef90_Q5LXA8	K00626	thl
UniRef90_Q5NW41	K00626	thl
UniRef90_Q5P014	K00626	thl
UniRef90_Q5P0T8	K00626	thl
UniRef90_Q5P5K2	K00626	thl
UniRef90_Q5P6B2	K00626	thl
UniRef90_Q5QW30	K00626	thl
UniRef90_Q5SKT4	K00626	thl
UniRef90_Q5UWD6	K00626	thl
UniRef90_Q5UWD8	K00626	thl
UniRef90_Q5UYT2	K00626	thl
UniRef90_Q5V3M8	K00626	thl
UniRef90_Q5WB38	K00626	thl
UniRef90_Q5WBW0	K00626	thl
UniRef90_Q5WL68	K00626	thl
UniRef90_Q5XDB2	K00626	thl
UniRef90_Q5YNE4	K00626	thl
UniRef90_Q5ZHQ4	K00626	thl
UniRef90_Q65DT2	K00626	thl
UniRef90_Q67KA2	K00626	thl
UniRef90_Q67RA4	K00626	thl
UniRef90_Q67RI3	K00626	thl
UniRef90_Q67RI8	K00626	thl
UniRef90_Q6AZA0	K00626	thl
UniRef90_Q6BM30	K00626	thl
UniRef90_Q6CFB6	K00626	thl
UniRef90_Q6CR40	K00626	thl
UniRef90_Q6F9I1	K00626	thl
UniRef90_Q6FBN0	K00626	thl
UniRef90_Q6FKD8	K00626	thl
UniRef90_Q6KYW2	K00626	thl
UniRef90_Q6KZS9	K00626	thl
UniRef90_Q6L094	K00626	thl
UniRef90_Q6L234	K00626	thl
UniRef90_Q6L8K7	K00626	thl
UniRef90_Q6P802	K00626	thl
UniRef90_Q73XA2	K00626	thl
UniRef90_Q73Z89	K00626	thl
UniRef90_Q73ZM5	K00626	thl
UniRef90_Q741R6	K00626	thl
UniRef90_Q759V7	K00626	thl
UniRef90_Q7MDJ3	K00626	thl
UniRef90_Q7NWA2	K00626	thl
UniRef90_Q7PXB3	K00626	thl
UniRef90_Q82SP5	K00626	thl
UniRef90_Q86AD9	K00626	thl
UniRef90_Q898X5	K00626	thl
UniRef90_Q89NV9	K00626	thl
UniRef90_Q89V88	K00626	thl
UniRef90_Q8CAY6	K00626	thl
UniRef90_Q8FRM9	K00626	thl
UniRef90_Q8IKW7	K00626	thl
UniRef90_Q8QZT1	K00626	thl
UniRef90_Q8RC88	K00626	thl
UniRef90_Q8S4Y1	K00626	thl
UniRef90_Q8TVL1	K00626	thl
UniRef90_Q8U274	K00626	thl
UniRef90_Q8ZV26	K00626	thl
UniRef90_Q8ZXL3	K00626	thl
UniRef90_Q92GI8	K00626	thl
UniRef90_Q92GI9	K00626	thl
UniRef90_Q96XU9	K00626	thl
UniRef90_Q96ZN2	K00626	thl
UniRef90_Q96ZN3	K00626	thl
UniRef90_Q978T8	K00626	thl
UniRef90_Q97B11	K00626	thl
UniRef90_Q97CN3	K00626	thl
UniRef90_Q97WQ6	K00626	thl
UniRef90_Q985M1	K00626	thl
UniRef90_Q9ASK5	K00626	thl
UniRef90_Q9BWD1	K00626	thl
UniRef90_Q9CEQ3	K00626	thl
UniRef90_Q9HKL5	K00626	thl
UniRef90_Q9HLD2	K00626	thl
UniRef90_Q9I2A8	K00626	thl
UniRef90_Q9K6C8	K00626	thl
UniRef90_Q9KB99	K00626	thl
UniRef90_Q9KBD1	K00626	thl
UniRef90_Q9KWK4	K00626	thl
UniRef90_Q9RT09	K00626	thl
UniRef90_Q9RUF8	K00626	thl
UniRef90_Q9RVF7	K00626	thl
UniRef90_Q9RZA1	K00626	thl
UniRef90_Q9UQW6	K00626	thl
UniRef90_Q9W0H6	K00626	thl
UniRef90_Q9W3N9	K00626	thl
UniRef90_Q9Y9A1	K00626	thl
UniRef90_Q9Y9A3	K00626	thl
UniRef90_Q9ZHI1	K00626	thl
UniRef90_R1FQ80	K00626	thl
UniRef90_R1GCU5	K00626	thl
UniRef90_R1GN62	K00626	thl
UniRef90_R1GXQ9	K00626	thl
UniRef90_R4K8W7	K00626	thl
UniRef90_R4KC32	K00626	thl
UniRef90_R4KDL5	K00626	thl
UniRef90_R4KEY7	K00626	thl
UniRef90_R4KHU0	K00626	thl
UniRef90_R4KK98	K00626	thl
UniRef90_R4KLH7	K00626	thl
UniRef90_R4KM94	K00626	thl
UniRef90_R4KMI7	K00626	thl
UniRef90_R4KP06	K00626	thl
UniRef90_R4KP14	K00626	thl
UniRef90_R4L565	K00626	thl
UniRef90_R4LZ76	K00626	thl
UniRef90_R4M2W2	K00626	thl
UniRef90_R4M4J8	K00626	thl
UniRef90_R4M6K9	K00626	thl
UniRef90_R4MAY2	K00626	thl
UniRef90_R4MNH7	K00626	thl
UniRef90_R4SR70	K00626	thl
UniRef90_R4SY51	K00626	thl
UniRef90_R4TA76	K00626	thl
UniRef90_R4TIT7	K00626	thl
UniRef90_R4U8S8	K00626	thl
UniRef90_R4V3D7	K00626	thl
UniRef90_R4VTA1	K00626	thl
UniRef90_R4VYD2	K00626	thl
UniRef90_R4W000	K00626	thl
UniRef90_R4W7Y8	K00626	thl
UniRef90_R4WR58	K00626	thl
UniRef90_R4X334	K00626	thl
UniRef90_R4XXY3	K00626	thl
UniRef90_R4XYP8	K00626	thl
UniRef90_R4XZ00	K00626	thl
UniRef90_R4Y0C5	K00626	thl
UniRef90_R4Y2P4	K00626	thl
UniRef90_R7Q958	K00626	thl
UniRef90_R8BNB6	K00626	thl
UniRef90_R8BQ15	K00626	thl
UniRef90_R8BV80	K00626	thl
UniRef90_R9AXQ5	K00626	thl
UniRef90_R9SK01	K00626	thl
UniRef90_R9T7B6	K00626	thl
UniRef90_R9T948	K00626	thl
UniRef90_R9V137	K00626	thl
UniRef90_R9V1Q2	K00626	thl
UniRef90_R9V3Z2	K00626	thl
UniRef90_R9V4C1	K00626	thl
UniRef90_R9V5Q9	K00626	thl
UniRef90_R9V6R4	K00626	thl
UniRef90_R9VHN2	K00626	thl
UniRef90_R9VMV5	K00626	thl
UniRef90_S0AMW9	K00626	thl
UniRef90_S0AP09	K00626	thl
UniRef90_S0ARB3	K00626	thl
UniRef90_S0ART2	K00626	thl
UniRef90_S4XM11	K00626	thl
UniRef90_S4YTV6	K00626	thl
UniRef90_S4Z357	K00626	thl
UniRef90_S4Z810	K00626	thl
UniRef90_S4Z9H5	K00626	thl
UniRef90_S5S956	K00626	thl
UniRef90_S5SRK1	K00626	thl
UniRef90_S5SZ69	K00626	thl
UniRef90_S5T027	K00626	thl
UniRef90_S5TLF0	K00626	thl
UniRef90_S5XKA6	K00626	thl
UniRef90_S5Y167	K00626	thl
UniRef90_S5YQ64	K00626	thl
UniRef90_S5YR51	K00626	thl
UniRef90_S5Z7R9	K00626	thl
UniRef90_S5ZXX7	K00626	thl
UniRef90_S6AJE5	K00626	thl
UniRef90_S6ARJ7	K00626	thl
UniRef90_S6ARW8	K00626	thl
UniRef90_S6BIG5	K00626	thl
UniRef90_S6BJ34	K00626	thl
UniRef90_S7S0N2	K00626	thl
UniRef90_T1EMK4	K00626	thl
UniRef90_T1G792	K00626	thl
UniRef90_T1P7K6	K00626	thl
UniRef90_T1PDZ7	K00626	thl
UniRef90_T1VFZ1	K00626	thl
UniRef90_T1VHL9	K00626	thl
UniRef90_T1VIB7	K00626	thl
UniRef90_T1VIR1	K00626	thl
UniRef90_T1VIR3	K00626	thl
UniRef90_T1VSG3	K00626	thl
UniRef90_T1VTU5	K00626	thl
UniRef90_T1VUX8	K00626	thl
UniRef90_T1VUZ6	K00626	thl
UniRef90_T1VVA5	K00626	thl
UniRef90_T1VVQ7	K00626	thl
UniRef90_T1VWC5	K00626	thl
UniRef90_T1XJJ2	K00626	thl
UniRef90_T1XJN2	K00626	thl
UniRef90_T1XM68	K00626	thl
UniRef90_T2MG19	K00626	thl
UniRef90_U3A8A3	K00626	thl
UniRef90_U3GZW3	K00626	thl
UniRef90_U3R4L6	K00626	thl
UniRef90_U3TDH6	K00626	thl
UniRef90_U3TFM4	K00626	thl
UniRef90_U4K3Z0	K00626	thl
UniRef90_U4K4S4	K00626	thl
UniRef90_U4KIQ0	K00626	thl
UniRef90_U4KLG3	K00626	thl
UniRef90_U4KNS9	K00626	thl
UniRef90_U5L7N9	K00626	thl
UniRef90_U5LFL5	K00626	thl
UniRef90_U5LGM0	K00626	thl
UniRef90_U5MWE2	K00626	thl
UniRef90_U5S2D6	K00626	thl
UniRef90_U5S9D3	K00626	thl
UniRef90_U5T2F6	K00626	thl
UniRef90_U5VI36	K00626	thl
UniRef90_U5VK38	K00626	thl
UniRef90_U5VUP6	K00626	thl
UniRef90_U5WCP5	K00626	thl
UniRef90_U5WLZ8	K00626	thl
UniRef90_U5WN54	K00626	thl
UniRef90_U5WNB4	K00626	thl
UniRef90_U5WNT2	K00626	thl
UniRef90_U5WPQ1	K00626	thl
UniRef90_U5WRA4	K00626	thl
UniRef90_U6BC33	K00626	thl
UniRef90_U6EC94	K00626	thl
UniRef90_V2Z127	K00626	thl
UniRef90_V4A225	K00626	thl
UniRef90_V4AZB5	K00626	thl
UniRef90_V4KPT6	K00626	thl
UniRef90_V4W4S7	K00626	thl
UniRef90_V5PNN0	K00626	thl
UniRef90_V5PQB6	K00626	thl
UniRef90_V5PQZ9	K00626	thl
UniRef90_V5PSK4	K00626	thl
UniRef90_V5PW01	K00626	thl
UniRef90_V5SC51	K00626	thl
UniRef90_V5SD16	K00626	thl
UniRef90_V5SG17	K00626	thl
UniRef90_V5TR09	K00626	thl
UniRef90_V5UFB5	K00626	thl
UniRef90_V5UFX9	K00626	thl
UniRef90_V5UL84	K00626	thl
UniRef90_V5WHP1	K00626	thl
UniRef90_V5WKT0	K00626	thl
UniRef90_V5XA35	K00626	thl
UniRef90_V5XAP5	K00626	thl
UniRef90_V5XDL9	K00626	thl
UniRef90_V5XEG5	K00626	thl
UniRef90_V5XEU2	K00626	thl
UniRef90_V5XFB3	K00626	thl
UniRef90_V5XFE5	K00626	thl
UniRef90_V5XGS4	K00626	thl
UniRef90_V5XJ58	K00626	thl
UniRef90_V5XNA9	K00626	thl
UniRef90_V9KMM9	K00626	thl
UniRef90_V9QYB3	K00626	thl
UniRef90_V9RV89	K00626	thl
UniRef90_V9VVN8	K00626	thl
UniRef90_V9WJH7	K00626	thl
UniRef90_V9X9X0	K00626	thl
UniRef90_V9XB98	K00626	thl
UniRef90_V9XGS6	K00626	thl
UniRef90_V9XJ72	K00626	thl
UniRef90_V9XKP4	K00626	thl
UniRef90_V9XKW3	K00626	thl
UniRef90_V9XNA4	K00626	thl
UniRef90_W0A1G4	K00626	thl
UniRef90_W0A5H8	K00626	thl
UniRef90_W0A757	K00626	thl
UniRef90_W0A7B1	K00626	thl
UniRef90_W0A910	K00626	thl
UniRef90_W0ADI5	K00626	thl
UniRef90_W0ADN1	K00626	thl
UniRef90_W0AG30	K00626	thl
UniRef90_W0AG53	K00626	thl
UniRef90_W0ARV5	K00626	thl
UniRef90_W0B933	K00626	thl
UniRef90_W0BD38	K00626	thl
UniRef90_W0DLA4	K00626	thl
UniRef90_W0E0B3	K00626	thl
UniRef90_W0EB63	K00626	thl
UniRef90_W0EBD5	K00626	thl
UniRef90_W0ECF5	K00626	thl
UniRef90_W0EEP0	K00626	thl
UniRef90_W0EZY6	K00626	thl
UniRef90_W0HA04	K00626	thl
UniRef90_W0HBB7	K00626	thl
UniRef90_W0IQB2	K00626	thl
UniRef90_W0IV17	K00626	thl
UniRef90_W0JIL4	K00626	thl
UniRef90_W0JJ75	K00626	thl
UniRef90_W0JJA9	K00626	thl
UniRef90_W0JKQ0	K00626	thl
UniRef90_W0JMB2	K00626	thl
UniRef90_W0JR67	K00626	thl
UniRef90_W0JTQ2	K00626	thl
UniRef90_W0JVD5	K00626	thl
UniRef90_W0JXR6	K00626	thl
UniRef90_W0JXZ0	K00626	thl
UniRef90_W0K2G5	K00626	thl
UniRef90_W0K2V8	K00626	thl
UniRef90_W0K394	K00626	thl
UniRef90_W0K3N3	K00626	thl
UniRef90_W0L463	K00626	thl
UniRef90_W0LCS0	K00626	thl
UniRef90_W0LET8	K00626	thl
UniRef90_W0LFK4	K00626	thl
UniRef90_W0MUB0	K00626	thl
UniRef90_W0P650	K00626	thl
UniRef90_W0PCU7	K00626	thl
UniRef90_W0PGT9	K00626	thl
UniRef90_W0SA85	K00626	thl
UniRef90_W0SAZ5	K00626	thl
UniRef90_W0SB23	K00626	thl
UniRef90_W0SBE0	K00626	thl
UniRef90_W0SBH3	K00626	thl
UniRef90_W0SDC4	K00626	thl
UniRef90_W0SEN9	K00626	thl
UniRef90_W0SEP4	K00626	thl
UniRef90_W0SGW1	K00626	thl
UniRef90_W0TR61	K00626	thl
UniRef90_W4KEV4	K00626	thl
UniRef90_W5P358	K00626	thl
UniRef90_W5T7P2	K00626	thl
UniRef90_W5T8R4	K00626	thl
UniRef90_W5TCZ2	K00626	thl
UniRef90_W5TDL7	K00626	thl
UniRef90_W5TEA4	K00626	thl
UniRef90_W5TEP8	K00626	thl
UniRef90_W5TFG6	K00626	thl
UniRef90_W5TG39	K00626	thl
UniRef90_W5TGM6	K00626	thl
UniRef90_W5THA5	K00626	thl
UniRef90_W5THA9	K00626	thl
UniRef90_W5TIJ1	K00626	thl
UniRef90_W5TJG7	K00626	thl
UniRef90_W5TJJ6	K00626	thl
UniRef90_W5TJL4	K00626	thl
UniRef90_W5TKD9	K00626	thl
UniRef90_W5TKU8	K00626	thl
UniRef90_W5TMF5	K00626	thl
UniRef90_W5TP24	K00626	thl
UniRef90_W5TPS1	K00626	thl
UniRef90_W5TSA1	K00626	thl
UniRef90_W5W068	K00626	thl
UniRef90_W5W366	K00626	thl
UniRef90_W5WF23	K00626	thl
UniRef90_W5WF28	K00626	thl
UniRef90_W5WGN6	K00626	thl
UniRef90_W5WI86	K00626	thl
UniRef90_W5WP45	K00626	thl
UniRef90_W5WS40	K00626	thl
UniRef90_W5WSF1	K00626	thl
UniRef90_W5WV54	K00626	thl
UniRef90_W5WYE8	K00626	thl
UniRef90_W5WYG2	K00626	thl
UniRef90_W5XS28	K00626	thl
UniRef90_W5XZM4	K00626	thl
UniRef90_W5Y075	K00626	thl
UniRef90_W5Y481	K00626	thl
UniRef90_W5Y548	K00626	thl
UniRef90_W5YIW8	K00626	thl
UniRef90_W5YKH8	K00626	thl
UniRef90_W5YN34	K00626	thl
UniRef90_W6KBF7	K00626	thl
UniRef90_W6KK77	K00626	thl
UniRef90_W6QXW8	K00626	thl
UniRef90_W6RXQ2	K00626	thl
UniRef90_W8F924	K00626	thl
UniRef90_W8GRE8	K00626	thl
UniRef90_W8GWK0	K00626	thl
UniRef90_W8H2A2	K00626	thl
UniRef90_W8H595	K00626	thl
UniRef90_W8H8S5	K00626	thl
UniRef90_W8H9C6	K00626	thl
UniRef90_W8H9E7	K00626	thl
UniRef90_W8H9T5	K00626	thl
UniRef90_W8HA56	K00626	thl
UniRef90_W8HAN8	K00626	thl
UniRef90_W8HCK3	K00626	thl
UniRef90_W8HDG6	K00626	thl
UniRef90_W8HJ10	K00626	thl
UniRef90_W8I5T7	K00626	thl
UniRef90_W8I8Y9	K00626	thl
UniRef90_W8L844	K00626	thl
UniRef90_W8PWJ9	K00626	thl
UniRef90_W8QP27	K00626	thl
UniRef90_W8QYV6	K00626	thl
UniRef90_W8RAE4	K00626	thl
UniRef90_W8RME8	K00626	thl
UniRef90_W8RQG0	K00626	thl
UniRef90_W8RWZ1	K00626	thl
UniRef90_W8S125	K00626	thl
UniRef90_W8S3A2	K00626	thl
UniRef90_W8WST6	K00626	thl
UniRef90_W8WSX2	K00626	thl
UniRef90_W8X3K8	K00626	thl
UniRef90_W8X5L5	K00626	thl
UniRef90_W9BN63	K00626	thl
UniRef90_X1WII2	K00626	thl
UniRef90_X1XTU7	K00626	thl
UniRef90_X2GND8	K00626	thl
UniRef90_X2H2Y1	K00626	thl
UniRef90_X2H6Z9	K00626	thl
UniRef90_X4Z474	K00626	thl
UniRef90_X4Z670	K00626	thl
UniRef90_X5DRY7	K00626	thl
UniRef90_X5DVR6	K00626	thl
UniRef90_X5EBJ1	K00626	thl
UniRef90_X5ECK9	K00626	thl
UniRef90_X5EDH3	K00626	thl
UniRef90_X5EDJ8	K00626	thl
UniRef90_X5EG62	K00626	thl
UniRef90_X5GPK9	K00626	thl
UniRef90_A0A023VDE7	K00074	hbd
UniRef90_A0A023WWZ5	K00074	hbd
UniRef90_A0A023X6Z0	K00074	hbd
UniRef90_A0A024EKH6	K00074	hbd
UniRef90_A0A024FDZ1	K00074	hbd
UniRef90_A0A024HA89	K00074	hbd
UniRef90_A0A024HHD9	K00074	hbd
UniRef90_A0A024HHY5	K00074	hbd
UniRef90_A0A059BUU3	K00074	hbd
UniRef90_A0K022	K00074	hbd
UniRef90_A0LPA1	K00074	hbd
UniRef90_A0LR62	K00074	hbd
UniRef90_A0LSM1	K00074	hbd
UniRef90_A0LZ49	K00074	hbd
UniRef90_A0Q2T9	K00074	hbd
UniRef90_A0QQX7	K00074	hbd
UniRef90_A0QZQ4	K00074	hbd
UniRef90_A0QZQ9	K00074	hbd
UniRef90_A0QZR0	K00074	hbd
UniRef90_A0R761	K00074	hbd
UniRef90_A1AYG9	K00074	hbd
UniRef90_A1B545	K00074	hbd
UniRef90_A1BCA2	K00074	hbd
UniRef90_A1K263	K00074	hbd
UniRef90_A1K490	K00074	hbd
UniRef90_A1KA01	K00074	hbd
UniRef90_A1SHL1	K00074	hbd
UniRef90_A1SP36	K00074	hbd
UniRef90_A1SPQ6	K00074	hbd
UniRef90_A1SSP5	K00074	hbd
UniRef90_A1T390	K00074	hbd
UniRef90_A1TRQ1	K00074	hbd
UniRef90_A1TV13	K00074	hbd
UniRef90_A1UAK8	K00074	hbd
UniRef90_A1VNJ7	K00074	hbd
UniRef90_A1VRG1	K00074	hbd
UniRef90_A1W6U4	K00074	hbd
UniRef90_A2EHA5	K00074	hbd
UniRef90_A2R2E2	K00074	hbd
UniRef90_A2SE53	K00074	hbd
UniRef90_A2SE73	K00074	hbd
UniRef90_A2SP28	K00074	hbd
UniRef90_A2U2D5	K00074	hbd
UniRef90_A3PGH1	K00074	hbd
UniRef90_A3U7D2	K00074	hbd
UniRef90_A3U8X8	K00074	hbd
UniRef90_A4AUZ7	K00074	hbd
UniRef90_A4CLT6	K00074	hbd
UniRef90_A4FAY8	K00074	hbd
UniRef90_A4FGV2	K00074	hbd
UniRef90_A4J4M0	K00074	hbd
UniRef90_A4J5F2	K00074	hbd
UniRef90_A4J5Q9	K00074	hbd
UniRef90_A4SWV4	K00074	hbd
UniRef90_A4VGT1	K00074	hbd
UniRef90_A4X198	K00074	hbd
UniRef90_A4XAV0	K00074	hbd
UniRef90_A4XAV6	K00074	hbd
UniRef90_A4YGM9	K00074	hbd
UniRef90_A4YQG9	K00074	hbd
UniRef90_A4YTK6	K00074	hbd
UniRef90_A4Z1S7	K00074	hbd
UniRef90_A5CME2	K00074	hbd
UniRef90_A5D5N2	K00074	hbd
UniRef90_A5EF76	K00074	hbd
UniRef90_A5FEA7	K00074	hbd
UniRef90_A5FUU2	K00074	hbd
UniRef90_A5G5Z6	K00074	hbd
UniRef90_A5I6T0	K00074	hbd
UniRef90_A5N111	K00074	hbd
UniRef90_A5ULU2	K00074	hbd
UniRef90_A5V486	K00074	hbd
UniRef90_A5V4A1	K00074	hbd
UniRef90_A5VAD4	K00074	hbd
UniRef90_A5VHA2	K00074	hbd
UniRef90_A5W1Y8	K00074	hbd
UniRef90_A6GYB8	K00074	hbd
UniRef90_A6LQ83	K00074	hbd
UniRef90_A6M006	K00074	hbd
UniRef90_A6TWM7	K00074	hbd
UniRef90_A6V1K1	K00074	hbd
UniRef90_A6VZY0	K00074	hbd
UniRef90_A6W9B3	K00074	hbd
UniRef90_A6X836	K00074	hbd
UniRef90_A7HC91	K00074	hbd
UniRef90_A7HTJ2	K00074	hbd
UniRef90_A7IHA8	K00074	hbd
UniRef90_A7ZLS7	K00074	hbd
UniRef90_A8FAQ7	K00074	hbd
UniRef90_A8FIF7	K00074	hbd
UniRef90_A8G9A9	K00074	hbd
UniRef90_A8GCU5	K00074	hbd
UniRef90_A8GGE0	K00074	hbd
UniRef90_A8I047	K00074	hbd
UniRef90_A8ICI2	K00074	hbd
UniRef90_A8IVP3	K00074	hbd
UniRef90_A8L065	K00074	hbd
UniRef90_A8L3X8	K00074	hbd
UniRef90_A8LLF3	K00074	hbd
UniRef90_A8LXP1	K00074	hbd
UniRef90_A8MFL9	K00074	hbd
UniRef90_A8N595	K00074	hbd
UniRef90_A8ZS63	K00074	hbd
UniRef90_A8ZVT1	K00074	hbd
UniRef90_A9A0I7	K00074	hbd
UniRef90_A9AV12	K00074	hbd
UniRef90_A9B0Y1	K00074	hbd
UniRef90_A9BUE0	K00074	hbd
UniRef90_A9C1D1	K00074	hbd
UniRef90_A9GQ94	K00074	hbd
UniRef90_A9HY90	K00074	hbd
UniRef90_A9IDM9	K00074	hbd
UniRef90_A9IDN5	K00074	hbd
UniRef90_A9IS44	K00074	hbd
UniRef90_A9RJ32	K00074	hbd
UniRef90_A9W2Y7	K00074	hbd
UniRef90_A9WNZ9	K00074	hbd
UniRef90_A9WRY1	K00074	hbd
UniRef90_B0DXW6	K00074	hbd
UniRef90_B0M194	K00074	hbd
UniRef90_B0SWV3	K00074	hbd
UniRef90_B0SZR5	K00074	hbd
UniRef90_B0T5L7	K00074	hbd
UniRef90_B0T7I7	K00074	hbd
UniRef90_B0TAL8	K00074	hbd
UniRef90_B0UAE8	K00074	hbd
UniRef90_B0UQL6	K00074	hbd
