feature	s__Acidaminococcus_unclassified	s__Akkermansia_muciniphila	s__Alistipes_finegoldii	s__Alistipes_indistinctus	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_senegalensis	s__Alistipes_shahii	s__Alistipes_unclassified	s__Bacteroidales_bacterium_ph8	s__Bacteroides_caccae	s__Bacteroides_cellulosilyticus	s__Bacteroides_clarus	s__Bacteroides_dorei	s__Bacteroides_eggerthii	s__Bacteroides_finegoldii	s__Bacteroides_fragilis	s__Bacteroides_intestinalis	s__Bacteroides_massiliensis	s__Bacteroides_ovatus	s__Bacteroides_plebeius	s__Bacteroides_salyersiae	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Bacteroides_xylanisolvens	s__Barnesiella_intestinihominis	s__Bifidobacterium_adolescentis	s__Bifidobacterium_bifidum	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Bilophila_unclassified	s__Clostridium_bolteae	s__Collinsella_aerofaciens	s__Coprococcus_comes	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Eggerthella_unclassified	s__Escherichia_coli	s__Escherichia_unclassified	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_rectale	s__Faecalibacterium_prausnitzii	s__Klebsiella_pneumoniae	s__Megamonas_unclassified	s__Megasphaera_unclassified	s__Odoribacter_splanchnicus	s__Oscillibacter_unclassified	s__Parabacteroides_distasonis	s__Parabacteroides_goldsteinii	s__Parabacteroides_johnsonii	s__Parabacteroides_merdae	s__Parabacteroides_unclassified	s__Phascolarctobacterium_succinatutens	s__Prevotella_copri	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Ruminococcus_bromii	s__Ruminococcus_gnavus	s__Ruminococcus_obeum	s__Ruminococcus_torques	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Subdoligranulum_unclassified	s__Sutterella_wadsworthensis	s__Veillonella_unclassified
MBS1615	0	0	0	0	0.00143713703216848	0.0490815252779322	0	0.0036831185630975	0	0	0.00328976598908459	0	0	0	0	0	0	0	0.0600465694671665	0	0	0	0.616779262282462	0.00486226644880467	0.0155980318824847	0.0175029258820029	0.00173900050839632	0.00536661905526841	0.044844013110135	0	0.00323032334875573	0	0.00400044925696194	0	0.0230113783120696	0.00237831217070875	0	0.00107128173395395	0	0.00644760571009238	0.00465401502180221	0.00422265150771506	0	0.00760653501065368	0.00801171545697692	0.0156458488363547	0.018174486187623	0	0	0.00185788578905404	0.0104676669946458	0	0	0.00170816716604887	0.00569982133847236	0.00421092472833045	0	0	0.00293048173104247	0	0	0.00308626592959141	0	0	0	0	0.0106005030990542	0.0223148480537944	0
MBS1616	0	0	0.001019788937134	0	0.00235431507224406	0.094405296233884	0.0016208713097695	0.0287231288696762	0	0.00150730321650302	0.00604204484808045	0.00128986679594299	0	0.00357931468324303	0	0	0	0	0	0	0	0	0	0.00466669886450094	0.0059826337814962	0.00463184033053569	0	0	0	0	0.00439328671113875	0	0	0	0.00233734048179142	0	0	0.00256184964837338	0	0.244038230819269	0.361024279120466	0.00314767509744728	0	0	0.0352612763315808	0.0111830218529665	0	0	0.0185452452656554	0.00101392866185868	0.00429830983598706	0.0113435731876644	0	0.00126006022342198	0	0	0.0450259094894629	0.0011100169685281	0	0.00335046082981902	0.00505539677802065	0	0	0.00787499749927908	0.00265824107272945	0.00344715537186175	0.0193402219185208	0.00217800161784013	0
MHH256	0	0	0	0	0.02206236634101	0	0	0	0	0	0.0142674877959998	0	0	0	0	0.00449169364221967	0.0062600345807089	0.00687724254597219	0	0	0	0.0186027719818256	0.15971132095708	0.011182362050922	0.00229698458818406	0.0261912712960616	0.0035108844731317	0.0330332709320541	0	0.0403766949097457	0.0194260544841169	0.0355777684067523	0.00273939990769811	0	0.00578186852830483	0.00807793903525022	0.00208461304706746	0.00162757242773477	0.00193896943637345	0.02021612536807	0.0122713374999187	0.00584453387544445	0.00119764955181581	0.169096396163621	0.159718735171571	0.00102366942272317	0.0181304966751818	0	0.00810586929532055	0.00272284488082006	0.00720468675857855	0	0	0	0.0684123790162698	0	0	0.0155485218696983	0	0.0158843959426168	0	0	0.00804655557938938	0.00342262485130945	0	0	0.0104564799828396	0	0
MHH257	0	0	0	0	0	0.0261561826197502	0	0.00462446639209754	0	0	0	0.00145450940575978	0.00147533164236458	0.0144121364589847	0.024355008367492	0	0.00722196422963209	0	0.0261706058275448	0	0	0	0.0802231006158913	0.00298712759175903	0.0366846164503389	0	0	0.00175231817515137	0.233201736797991	0.0541038901626003	0.0274359883818014	0.0322974219836502	0.00454209159265123	0	0.03685556193427	0	0	0.0073491322307502	0	0.00740489519609671	0.00336934259831448	0	0.00832960564512164	0	0.125011731552819	0	0	0	0.00168010056429277	0.00216185601900776	0.0015009277576056	0	0	0	0.0072883922429957	0.00899165119726845	0	0	0.071269335732055	0.0133248094206705	0.0353551420360938	0	0.00317686387457741	0.00720439229337536	0.00152946945753706	0.00845179662383177	0.0216897620820774	0	0
MHH260	0	0	0	0.0011042969484843	0.0196063544640951	0.0539160952991815	0	0	0	0	0.0111832674130625	0	0	0.0207216872292201	0.00131111632701046	0.00669700358163342	0	0	0.044117618507555	0.00248254782672583	0	0	0.00478617236698954	0.024468857896183	0.0414477683483991	0	0	0	0	0	0.00113239740752318	0	0.0158616362008302	0	0.0231943232576668	0.00381849474117791	0.00255417845140312	0.00468838276953424	0.00740493078243838	0.0757234820821766	0.0316082137948321	0	0.00164147554182028	0	0.090196444689049	0.00468817840255941	0	0	0.00348670495754429	0	0.00104860694784361	0	0.00519092116063684	0	0.0426241046555103	0	0.0140810889326393	0.00289853680398867	0	0.0402554914172513	0.0478170694858955	0.00698628503450277	0.00240601239465266	0.147348486667661	0.0217071447818418	0.0510872476336093	0.0063377264398854	0.00297762682324719	0
MHH263	0.138290173107114	0.0747862540520902	0	0	0	0	0	0	0	0	0	0	0.0523018603407852	0.00308525755031544	0	0	0	0.00596351401565967	0.0523669296473554	0.0111701964782712	0	0	0	0.0331928981145005	0	0.10850736183169	0.00949970496397085	0	0	0.0123084438235676	0.0113438870438217	0.00494950870087319	0.00549271844459323	0.00200597603132265	0.0141392810058867	0	0.00457492053061795	0.0330932769026927	0.00367429512044339	0.0136216231202315	0.0045049891295982	0.00773724745040043	0	0.102052155583712	0.00174280223813587	0	0.0750221173573048	0	0.0043663677133756	0.00204518313337366	0.00780893748132749	0	0	0.00778348907208065	0.0248896821804032	0	0	0	0	0	0	0.0224159105937383	0.00464433468754733	0.00441664383896081	0	0.00209742478650233	0.00382988214283054	0	0
MHH264	0	0	0	0	0	0.00240861968649081	0	0	0	0	0.00235230322164679	0	0	0.00437218709405215	0.00156559772266363	0	0	0	0.0206000554844018	0.00194002611054547	0	0.00144596328653553	0.00578395461724997	0.00174033097034182	0.0108581188352497	0.0125130111328011	0	0	0	0	0	0.0133116902225079	0	0	0	0.010772883104675	0.00237117684770262	0.0207185737383438	0	0.17203218825894	0.0583043853174554	0.0130266578806217	0.00663702222075202	0.0410675897019814	0.227424352781759	0	0.0262699565764541	0	0	0	0.0127148371662691	0	0	0	0.0395906777275586	0	0	0	0.00561703464487446	0.0120086997269007	0.0178521164133373	0.00316772504414501	0.00470156231005877	0.00808257962285625	0	0.00411495783571056	0.0635371488769888	0	0
MHH265	0.0295435050087871	0	0	0	0	0.0166236984664069	0	0	0	0	0.00408815677924291	0	0	0	0	0	0	0	0.00266776744879937	0.0042964451001783	0	0	0	0	0.00418591015912226	0	0	0	0.328420373890318	0.114762979240802	0.00878348884062344	0	0.00264527190112839	0	0.0752510835440672	0.0121909507978404	0	0	0	0	0	0	0.0239762659701772	0	0.0506924896466798	0	0	0.0874481694912724	0	0.00627789384003396	0.00211672878334978	0	0.00238882265767922	0	0.0017703996017061	0.0224584300173226	0.0293124143827125	0	0	0.00261224434704781	0	0.00253627074741355	0.0240394580086348	0.00868634897568058	0	0	0.011629073368513	0	0
MHH266	0.0401523755006008	0	0	0	0	0	0	0	0	0	0	0	0	0.00317481375838617	0	0	0	0	0.0464533786369245	0.00546906557862706	0	0	0	0.00993667365424606	0.0386241368148799	0.0186180193559839	0	0	0.0377236132889715	0.00235782179973266	0.0290134000603147	0.00118684435141321	0.0252803784143784	0.00144040769956316	0.0349514094006999	0.00172161016923127	0.00648250003429298	0.044704538814642	0.00413030842598069	0.028079504854351	0.00540037724329859	0.00177832155190187	0.0022279179285973	0.0397434188692487	0.132937315905536	0.0112196407282724	0.077094722954659	0	0.00596237271416788	0.0311784645792374	0.00344455111098008	0	0.0384919808671764	0	0.0385769455740656	0	0.00423114003596362	0.00137683772007139	0	0	0	0.0136153383611966	0.00263922900363424	0.0200155352336355	0	0.0135814548455577	0.0128755312085605	0.0376073242443618	0
MHH336	0	0	0	0	0	0	0	0	0.00353756678829973	0	0.00396180368563378	0	0.00161684476195288	0.0117957575077915	0.00641305289949642	0	0	0	0.0855026822123661	0	0	0.00137663897573542	0	0.00315677027043125	0	0	0	0	0.0454198435653399	0	0.090639738150019	0.0376740028533038	0.00349114822679041	0	0.0925376616793414	0	0	0.0242392182621301	0.00404231729674729	0.00849336440501468	0.0068065837130002	0	0	0.0167489877261929	0	0.00156395635669337	0	0.0015416713393316	0	0	0.00558275628488838	0	0	0.00138588160966426	0.0106443307121223	0	0	0	0	0	0	0.144236745344074	0	0.0303545556531852	0.0622594091040355	0.153436349677186	0.00404591165438629	0.00704073043919764	0.021694207661856
MHH344	0	0	0	0.00302762982503005	0.048027364127156	0.0722507486203345	0	0	0	0	0.00823296226406819	0	0	0.021522853740001	0.0233991601091309	0.00459183043804247	0	0	0.0186268999055421	0.00104830815731232	0	0	0.0048928187015401	0.0156174252519464	0.0283017703638041	0	0	0	0	0	0	0	0.00948648505579502	0	0.0342971587462691	0.00247654897525787	0.00245492596208894	0.00459693020529929	0.0135081615145248	0.092237042485855	0.0599047220682943	0	0.00122649402526567	0	0.0519885573462198	0	0	0	0.00234426101261591	0.00602629297204134	0	0	0.00403289594669478	0	0.027734268263465	0	0.00403116202582747	0.00415345444464606	0.00133022329126943	0.0203087011514968	0.0503989598922684	0.00168210723199015	0.00495136402964841	0.122769859029174	0.0119366172366626	0.023656392369565	0.0122814634985689	0	0
MHH346	0	0	0	0	0.134131422349129	0.174012144030415	0	0	0	0.0151271038541954	0.00378205483127691	0	0	0.007963853874933	0	0	0	0	0	0.0172778331794998	0.00362953953563554	0	0.163251094733294	0.0050152586280154	0.00884122245065714	0.00310111054255897	0.00115359973618099	0	0	0	0	0	0	0	0.0152114740177417	0.00431829212073938	0.00365904881158743	0.00349365489723166	0.00135255918435144	0.0817333931225742	0.0380786277192899	0	0.00428138017418788	0.00900621073922663	0.0739312825299205	0	0	0.00631468083436413	0.00779440370271443	0.00383377211902764	0	0	0	0.00204374552417296	0.00191668324662068	0	0	0	0	0	0.0305573115771887	0	0.00624126256704741	0.0291209906679703	0.00926875202939651	0.0219885682484653	0.00528368149208634	0	0
MHH347	0	0	0	0	0.0166450961429059	0.127986484729288	0	0	0	0.0167397761812655	0.0321721144937666	0	0	0.00286142987175528	0	0.00992291500739561	0	0	0	0.00806243193602393	0	0.00755296799570892	0.0421544584951969	0.00533570778408075	0.0464894226549421	0.0022995465110609	0	0.00649878907075403	0.133471831672708	0	0	0	0.0121166067974579	0.0023868106236692	0	0.00157654454431676	0	0.0128687645270874	0.00748459925556296	0.281218812476635	0.0822014734327	0	0.0241668766152496	0	0	0	0	0.00181832404141541	0	0.00316020025031289	0	0.00110954439803	0	0.00588631487411212	0.00703761195000244	0	0	0	0	0.0014130894137152	0.0134431432147327	0.00196014092290688	0	0.00916384929213465	0	0.00146185166523089	0.0160203297953611	0	0
MHH348	0	0	0	0	0.0119637313627282	0	0	0.00474929046769269	0	0	0.0132309055348999	0.00192110463415	0	0.00942349815154303	0	0	0.00123835861729169	0	0	0.0610783227074284	0.119873925859607	0.00856755441574027	0	0.00861544505624512	0.0133003063783434	0.11126558322886	0.00400566651798923	0	0.190201229977755	0	0.00159256672322903	0	0.0189712887493116	0.00724559010400792	0	0	0	0	0.0108180086665825	0.00402616208871376	0.00105765261996301	0	0.00886037727272543	0	0.0487991421893409	0	0	0	0	0.0115918686562657	0.00385925508949665	0	0	0.00676181346433182	0.0371552229004926	0	0	0	0	0	0.0894688481529838	0.0499807828658652	0	0.00869620978048635	0.00170884357496326	0.00454778450997526	0.0103673090370856	0.0083088232011484	0
MHH351	0.0941893443750473	0.0135363005621321	0	0	0	0	0	0	0	0	0	0	0.00651477612347843	0.00154909600860998	0	0	0	0.00269108290919695	0.0420232220145976	0.00686428614484367	0	0	0	0.00864717880394827	0	0.0851235160378423	0.00559607584326248	0	0	0.0171415500130603	0.00931425659826389	0.00367985005690357	0.003754862820923	0.00155744220900225	0.0147585552418002	0	0.00849055874720441	0.0266425142052846	0.00498628801707159	0.141414000905717	0.0266896032618188	0.0926745605236056	0	0.126047718627946	0.0196524168174908	0	0.0170715861850806	0	0.00567675578038777	0.00468798863268114	0.00800112106987985	0	0	0.00481586066585162	0.0388566117620632	0	0	0.00188737472327451	0.00246501422202851	0.00212848717905124	0	0.0210494265078416	0.00917834748323418	0.00425491356788217	0	0	0.0073463049773751	0	0
MHH352	0	0	0.00337896567040131	0	0	0.0163657196268457	0	0.0121394307798522	0	0.00346704921247745	0.00687962837249862	0	0	0.00167368854489735	0.0442567151298265	0	0	0	0.0176883901942971	0.00331032125485231	0	0.00193449682580325	0.0137327304369237	0.00413537043229884	0.0176531567774666	0.0119320800968959	0	0	0	0	0	0.0182793598898126	0.00464220515831397	0	0.0306766628325015	0.00825869265596887	0.0026417975441296	0.0186913276285572	0.00180682631251818	0.0552632093167684	0.0247800265404824	0.00369758510363535	0.0169391738593966	0.0605737356949037	0.181422634250708	0.00810277466194903	0.0364272019392149	0	0.0012904745141408	0.00125746849722491	0	0	0	0	0.0237551188434287	0	0	0	0.00172491874293243	0.018672799711086	0.0477145510062937	0.00172350130662316	0.00455665275250438	0.00765405482461403	0	0.001346766984709	0.0711025538456211	0	0
MHH356	0.065465663121756	0	0	0.00926013956181248	0	0.0105547937552691	0	0	0	0.00139744644543986	0.00184497872037867	0.00288844196605418	0	0	0	0	0	0.00456805923759027	0.0104051761790129	0.0074648302201095	0	0	0	0.00214147139185991	0.00603132522777829	0.0014191831469462	0	0	0.111701353973042	0.10305603802907	0.00721302983209922	0	0.00122497486059055	0.00141126042396725	0.047159195945191	0.0303022823536582	0	0	0	0.102683568475688	0.0322694538399813	0	0.0164710363531097	0	0.0122201907547917	0	0	0.0696423601588608	0	0.0102165544280911	0.00572152644462728	0	0.00499710515891154	0	0.00167443702958832	0.0168201440310408	0.0114617423896151	0.0112336085971702	0.00179226214055723	0.0150857787122528	0	0.0111972453301642	0.0320389838599913	0.0592630851895867	0	0	0.0138983859991265	0	0
MHH357	0.0209288897833952	0.00289770932598892	0	0	0	0	0	0	0	0	0	0	0	0.00368117543859829	0	0	0.100473261827171	0	0.0478842373309887	0.00304085534813082	0	0	0	0.00703922354487055	0.0429452391259927	0.0131596112935765	0.00254716016812035	0	0.0455790645412569	0	0.0205958373873467	0	0.0230862098197353	0	0.0524715608554259	0.00626701265916298	0.00565370511325981	0.0516672214129259	0.00618044973226373	0.0132854651943875	0.00879432269983834	0	0.00274085239107575	0.0441687846104622	0.0926974348417009	0.0206711450873441	0.0512391135096795	0	0.00751572892379464	0.0156355565714819	0.00179838061841742	0	0.0201607717074701	0	0.0218743288431458	0	0.0047475570274209	0	0	0	0	0.00638498790114268	0.00257887944393449	0.0281503456838302	0.00104397345526359	0.0126072866134322	0.0145183218211121	0.045319887361782	0
MHH358	0	0	0	0.00193326843358535	0.0259465451984496	0	0	0	0	0	0.0292734057119918	0	0	0	0	0.0152305183950623	0.00361556919860786	0.0298489057577554	0	0	0	0.0110911159968124	0.132128775981133	0.021552542306519	0.0251508555858168	0.0188663708672452	0.00185385084003531	0.05759753403831	0	0.0925593384141084	0.0361773880249773	0.109249848859338	0.0027117021269081	0	0.010621876085748	0.00271523404021719	0.00229665185718598	0.00152689657942269	0.00287265646199364	0.00181691711800314	0.00179199190122187	0.00177312139297046	0.00130287236381775	0.0448135215365478	0.106877109498294	0	0.007226193718583	0	0.0101357839026088	0	0.00193982770115937	0	0	0	0.0725415638081009	0	0	0.0236434349854985	0.0409990551627339	0.00212045983896695	0	0	0.00683717869553928	0.00309688250121624	0	0.00305338951161006	0.00982093905905591	0	0
MHH359	0	0	0	0	0	0.0201760325944079	0	0.00198909349388292	0	0	0	0.00226121373128451	0	0.0055305092511249	0.00358420068279469	0	0	0	0.0140916511909265	0.00283069933988537	0	0	0.0189862669513723	0.00461134305429823	0.0167285003467911	0	0	0.00420123636268518	0.0397782199787961	0.0265850522244765	0.0271778566313644	0.0673751052767703	0	0	0.0297041949605644	0	0	0.0446799327648075	0	0.00395405710084275	0	0.00903177612088141	0.0541989703838082	0	0.070387995401533	0.0023222481511488	0	0	0	0	0.00200997902626173	0	0	0	0.00718229125848209	0.00897814288482126	0	0.00136790098473257	0.0382525622543479	0.00990369640465699	0.199090830470613	0	0.0291765818028006	0.0220809756422986	0.00165249170991374	0.0186155994446882	0.0691327343511347	0	0
MHH366	0	0	0	0	0	0	0	0	0	0	0.0113392283573343	0	0.00830203573665313	0.0589594363009161	0.00607579489182946	0.00224647939795842	0	0	0.45459636672661	0.00344830711047833	0	0	0	0.00279986789561337	0.00154668863036347	0.00209776127367961	0	0	0.0110417921087767	0	0.0158769939002411	0.0111235518358684	0	0.00172128390964543	0.0218444470847421	0	0	0.0108907581301591	0	0.00671799136891157	0.002379489988461	0	0	0.00221788363134015	0	0.00246245798738161	0	0	0	0	0.0156824621357816	0	0	0.00263745602393989	0.0103686840107375	0	0	0	0	0	0	0.210306860768823	0	0.037727583033447	0	0.00472826973460309	0.00231857295041857	0.0630115772579076	0
MHH370	0	0	0	0.00116152105968724	0.26684390783067	0.176755835037009	0	0	0	0.00529429480303829	0.0511263140703005	0	0	0.00928354055736567	0	0	0	0	0	0.0108270247165551	0	0	0.0813906217756321	0.00526780201298512	0.00303662186678349	0.0165628660204794	0	0	0	0.0010230683178002	0	0	0	0	0.0070350030659568	0.00221808600858915	0	0	0.00127002984346821	0.120960293601017	0.055052525255191	0.0023058877840527	0	0.0127418139562597	0.0284589407938925	0.0101892691613672	0	0	0.0107446027030563	0.00251052174860129	0.001271247902781	0	0	0.00177653950770306	0.0112391347840487	0	0	0	0	0	0.0112374092000223	0.00243977280351678	0	0.00111614835028584	0.00228457174607889	0.00130961677113386	0.0234445966229103	0	0
MHH372	0	0	0	0.00326221481867168	0.0276290119232126	0.0816083205953786	0	0	0	0.018922164629659	0.0412228923490412	0	0	0.0114670502609315	0	0.00170404063242741	0	0	0	0.0080698227580667	0	0	0.0721390725997996	0.0219000514590043	0.0906086252107735	0.00329670340817256	0	0.0373215228172958	0.0368535938073912	0	0	0	0.00261819112825667	0.00146535930567572	0	0	0	0.00495398157071789	0.00917579067373764	0.22154222219923	0.132159767782241	0	0.00527553694929964	0	0	0	0	0.0308109900527807	0	0.0125869150494308	0	0.00136889269210119	0	0.0127150300157238	0.0247853262818369	0	0	0	0	0.00134961965679187	0.00629792075394491	0.00123083689706972	0	0.0179379211475206	0	0	0.0333104998583432	0	0
MHH373	0	0	0	0.00301770011575625	0.0399382127567262	0.0278564425667644	0	0	0	0	0.0165707464858172	0	0	0.0189494343772993	0.0014535400795377	0.00558041286566483	0	0	0.0334713024254271	0.00234700896042153	0	0	0.00842803095349379	0.0217573769106932	0.0250010328971859	0	0	0	0	0	0	0	0.00604021870969971	0	0.0188520396054302	0.00487066128076996	0.00133605122841975	0.00653334381779509	0.00856663909198547	0.139364126963004	0.0449387679069259	0.00151495004622151	0.00198603317963071	0	0.0678251040048013	0	0	0	0.00177791593026821	0.00367988204365398	0.00128673871761022	0	0.0034530034856051	0	0.0265874399497156	0	0.0043455496791765	0.001947895437383	0	0.0038194128694581	0.032665796401663	0.00296438929325945	0.0053294419166799	0.158974307976827	0.0216397855387628	0.0409302041384166	0.0130398271827168	0	0
MHH374	0	0	0	0	0	0	0	0	0	0	0.0603563747309536	0	0	0	0	0	0.00523492875174612	0	0	0.00893090411716793	0.318132128566356	0	0.0768422144589832	0.0029912578631105	0.022311335901727	0.0440823546826001	0.00267863425950267	0	0	0	0.022056141213659	0.0528911212470001	0.00242020413957329	0.00633163904551525	0.0211963251964918	0	0	0.0131905523771931	0	0.00649068074295222	0.00609140822980625	0	0	0	0	0.00329660174503017	0	0.0330498353569612	0	0	0.0272299000817755	0	0	0.00832779939675373	0.0319600003558975	0	0	0	0	0	0	0.0527459312422198	0	0.0251094789256101	0	0	0.00280178288472722	0	0
MHH375	0	0	0	0	0	0.00685123795858064	0	0.00224532795561928	0	0	0	0.00409790075508647	0	0.0166289980915219	0.0738746319059786	0	0	0	0.0694521359277185	0.00250287730118264	0	0	0.0404974317985431	0.00352912485076722	0.0200550221818552	0	0	0.00364620194218336	0.0727445746516349	0.0110353260880574	0.0282865747415695	0.0255264519281058	0.0013704906583419	0	0.016088174849167	0	0	0.0106894625351282	0	0.01018783378618	0.00266482044060687	0.0196430242511624	0.00647863707681594	0	0.213357098497484	0.00409516625554648	0	0	0	0	0.00922782189211974	0	0	0	0.0116491705959062	0.0116193949342485	0	0.00147875658457361	0.0207416853996765	0.130016743239406	0.0330323493321137	0	0.00435190537902392	0.0137316439122546	0	0.00346015469570287	0.0465160652860752	0	0
MHH376	0	0	0	0.00138983292088622	0.0553025260509437	0	0	0	0	0	0.00976609822581885	0	0	0	0	0	0.00153737248676049	0.011714743633923	0	0	0	0.00722259779295104	0.13373108775051	0.00728089889476018	0.0134346771890456	0.00381254490639814	0.00172238403926166	0.0465903402119444	0	0.0712965297162554	0.0379913871608721	0.0418896990121384	0.0050896555568863	0	0.00963846884357467	0.00499960026477481	0.00197447759507036	0	0.00264315345452407	0.00310721388836391	0	0.00313488393843444	0	0.106924935442506	0.217405931784852	0	0.00140412741169757	0	0.00866766871047254	0.00621769508891326	0.00368032086639317	0	0	0	0.0866032746840586	0	0	0.00961743552138083	0.00665122657452029	0.00206289923108913	0	0	0.00337421455601873	0.00125750677737546	0	0.00232244634282089	0.0143447257361995	0	0
MHH380	0.0161675530190025	0	0	0	0	0.0215871043842013	0	0	0	0	0.00277245200726377	0.00216828669174395	0.00233468042674622	0	0	0	0	0.00342769067384396	0.0137436968999287	0.00280913564433491	0	0.00156158797587392	0	0.00410542593553408	0.0238211581490369	0.00171693608534924	0	0	0.125174297944095	0.0463355883974317	0.0123918744730527	0	0.00326190495492574	0	0.0311080282443738	0.0297484029444192	0	0	0.00165532378883196	0.00207708427913613	0	0	0.0294360853492444	0	0.0791842653544328	0	0	0.00699725176730008	0	0.00592025261041572	0.0107386787405149	0.0022236161553927	0.00421213275828523	0	0.00990843277774175	0.0270430353784292	0.10165856654128	0.00567086467994033	0.00219027660678384	0.0225574980543485	0	0.0168202582852325	0.00206826804591737	0.0516397180426746	0	0	0.00842011073999611	0.0131657776120371	0
MHH381	0.0318127489361509	0.0300356341339362	0	0	0	0.131520425830635	0	0	0	0	0	0	0	0.00165122465828823	0	0	0	0	0.018909009183686	0.00332184878137825	0	0	0	0.0066981811660296	0.0343666678395776	0.0110272542874623	0	0	0.156778425813918	0	0.0992670613907414	0.00306439311818433	0.0154236064038459	0	0.056773978383424	0	0.00331462557639886	0.0055853948446335	0.00549912913945109	0.00179176758945862	0.00194397083723859	0.00474585204874343	0.0038035333648609	0.0205954211690881	0.0991801765537036	0	0.0391195367160153	0	0.0155409318904397	0.00283706853861871	0.00324280628117522	0	0.012553311122322	0	0.0165497040601326	0	0.00685967139164021	0	0	0	0	0.00255505397849487	0.0144643647825831	0.021204234160208	0.00616118747013334	0.0416997687232954	0.00966702160120087	0.0119161212544973	0
MHH383	0.0445694905931275	0.102209495198616	0	0.00326310234965339	0	0	0	0	0.00104691454662996	0	0	0	0.0085066256783636	0.00421217061299781	0	0	0	0.0116870367303963	0.0243550790764775	0.00670989533092183	0	0	0	0.0245750806469002	0	0.0402186874602563	0.0069215565736632	0	0	0.005312076753798	0.00346510101764203	0.00127220510533834	0.00429435335405261	0.00189142358001853	0.00404119389553109	0	0	0.00750090421357423	0	0.171699071212972	0.0505639485470946	0.00618638720195025	0	0.0364278051064775	0	0	0.00187586174910097	0	0.00437165395207444	0.0150502230122253	0.00694728953589941	0	0	0.00885824168804977	0.0243024943275601	0	0	0.0126798408584109	0.0017851352577385	0.00557927237353927	0	0.00232776511358916	0.00167081174171673	0.0115252140311163	0	0	0.00797833711767226	0	0
MHH384	0	0	0.00687175823598874	0	0	0.0147362083056532	0	0.026723571691662	0	0	0.00800081495214635	0.00272294773127985	0	0.00346981859727677	0.0630642059077354	0	0	0	0.0943444688208474	0.00715945981297577	0	0.01148479607431	0.0681541161911751	0.00921515030030117	0.0145967074355178	0.0422054369326075	0.00237970882455798	0	0	0	0	0	0.00417379724504496	0	0.00376611885008795	0.00141503855797981	0.00291505226528068	0.00867626622835675	0.00112521260225975	0.0920225228656493	0.0264341503795101	0.0113498474443167	0.00171457595933656	0.00498794010425439	0.0752048280451983	0	0.0104348471757346	0	0.00344260631731562	0.00217465569637489	0.00180410334879982	0.00116861062494872	0	0	0.0397227463199438	0	0	0.00383753843987447	0	0.00971974082984101	0.00531377933754385	0.0161171556430125	0	0.0201603541764224	0	0.00133724583199422	0.0415880520084332	0	0
MHH392	0	0	0	0.00374981831370845	0.0250292902682442	0.0433716950342815	0	0	0	0	0.0094531857323065	0.00170082230619014	0	0.0245577618199317	0.00741954422651542	0.00493813225143578	0	0	0.025325486906293	0.0055890386287102	0	0	0.00538164910875936	0.0144543959367839	0.0829857907573577	0	0	0	0	0	0	0	0.00573034154325399	0	0.0079782198467932	0.00364503421408346	0	0.00549130930014907	0.00422414792111977	0.184402378412318	0.0507363572917854	0.00225265064867064	0.00139591095094475	0	0.0406365187941695	0.00226810889703116	0	0	0.00330993258855009	0.00258847850063706	0.00286070966639544	0	0.00420619975356025	0	0.0887500574496982	0	0.00309538455090209	0.00245122170479165	0	0.00344013461333163	0.0202165876964585	0.00223408000131136	0.00809296362321422	0.155687696489639	0.00945837306397111	0.0200815095799122	0.00781513013925807	0.00263215583325302	0
MHH393	0.0603647621889389	0.00974168240634094	0	0.00245576508938723	0	0.0138009283994928	0	0	0.00611482662584968	0.00363762489762989	0.00186092376064479	0.00143696596989463	0.00210698792771809	0	0	0	0	0.00707632591452918	0.00612640850654595	0.00796741956002874	0	0.00303038892463355	0	0	0.014987766384526	0.00136148055447949	0	0	0.16772889783877	0.0768608145455417	0.00509765303347235	0	0.00294809661442324	0.0015580677399819	0.035573848154026	0.00209093584745485	0	0	0	0.00354029646160337	0.00137743103929803	0	0.012502030638951	0	0.0171095872471708	0.00110942225616865	0	0.195891053515299	0	0.00590462565075692	0.00928135344638671	0	0.00702258192428071	0	0.00165702170312368	0.0288117569499666	0.179985372287872	0.0072286174861406	0	0.00185665675196722	0	0	0.00516135337730181	0.00511919126774961	0	0	0.00900135640078224	0	0
