Index,MBE035,MBE036,MBE037,MBE038,MBM135,MBM137,MHS232,MHS236,MHS238,MHS239,MHS243,MHS246,MHS253,MHS266,MHS267,MHS276,MHS279,MHS283,MHS287,MHS289
PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5496972968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5534497132,0.0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose),2602.8044150637,64.7465214952,461.1083525934,1173.0447680013,2487.0610538236,1260.4123816626,94.9860597613,356.3932319979,1792.2125915921,1766.8119711925,1602.9901683084,652.8849022765,2354.6956929885,1325.7750009617,721.6169143719,129.8983807118,370.4894925621,691.022673698,291.4952064788,254.1155682702
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I,4275.1332721292,3520.2782815534,4177.9734353574,4090.5029608334,5103.8856521498,3738.9819016099,3925.6716467459,3638.1422753507,3652.8164390381,3445.6901989311,3977.0956312944,2211.7954243562,5764.4711448001,6534.9191369716,6173.8663264367,2603.1764495079,3105.6974094911,3221.2169924297,4510.569901206,1727.2720880683
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis,2491.2088975126,1537.8257201487,2003.8741721468,1421.2933642929,6472.6633292616,1901.0127566911,1834.0863237299,1272.0459975992,2983.8626012026,1440.6399966193,1415.5009735997,1193.5825789457,1529.0941826855,1546.8229331404,2814.1813430641,291.1736588436,1859.1001565007,1235.5744931092,955.0166332453,344.838878025
PPGPPMET-PWY: ppGpp biosynthesis,221.2244191318,80.6570111284,144.6886262549,156.1756731997,1674.0301123912,371.6747754298,76.9791042273,91.3574752103,1006.2655849889,192.9540307164,666.3394298978,194.6073370209,595.3905549694,255.8619259935,302.0418747641,50.0904540847,118.5636403969,304.0379331501,36.6544656354,175.8517462269
PWY-5897: superpathway of menaquinol-11 biosynthesis,336.2448387349,440.0934388146,446.9500661533,205.7214653538,2784.0562611818,33.3459328026,231.2177824691,346.8652511235,7.9227939486,0.0,91.278905466,0.0,28.3307307103,271.7690727177,203.2886477529,74.3319950078,943.0547583511,739.9444434831,93.3156723183,85.3616742762
PWY-6628: superpathway of L-phenylalanine biosynthesis,583.1297965513,394.9756835287,603.4820069467,450.7554085442,4272.7940142978,87.0081866463,348.0551240272,237.1435536425,54.065715864,0.0,207.3774871948,0.0,247.2004331304,705.9816899846,250.544108116,110.8344478211,262.4659390664,834.8336081163,281.7608683372,102.4987143361
HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic),76.4550864781,15.9902596581,89.6231935868,24.0862328981,60.4159857323,16.6803693952,51.6938311425,47.2891867748,7.3523388137,2.5268509499,32.2276812361,0.0,4.7961853105,18.2162773419,19.9186287344,20.9466280472,107.1937916012,171.9517592681,23.31898844,28.9144181464
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I,2479.4232582309,117.789764212,2507.1616533203,1757.0958436185,3576.021508296,1767.9102750705,821.3194029972,1318.918512995,1843.0991857058,1369.2017389542,1436.8165975724,978.3230516166,1757.4975208789,1523.3824482891,2952.9797230322,0.0,370.0930592319,819.907405143,625.7463227873,251.4989459835
TRNA-CHARGING-PWY: tRNA charging,309.402717273,945.9927758668,880.3507602875,935.2460888958,591.4589142447,469.5155000203,359.6466640739,1206.1630111214,337.0145779666,599.3727132271,810.2988522656,600.7959077594,1278.4567884631,1231.2803786562,951.7297742022,311.0172214009,745.9387879331,380.6907195107,536.288388366,807.22014593
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase),167.5430743251,87.3200325906,136.6731673697,167.1629051009,4340.7110805951,30.8379185625,104.6827233348,165.1717164824,8.1106056929,0.0,86.8261754965,0.0,21.0969125809,22.5767756206,22.3145796625,54.1866135082,235.6915520512,382.6564661785,119.0413484983,106.7927393434
PWY-5367: petroselinate biosynthesis,1663.440630326,0.0,43.3837101401,553.5285777371,444.4209245463,668.8420847616,208.9694583267,26.0220965253,0.0,494.1317705531,301.7214509095,236.1665472161,1380.1254690087,331.5412599903,27.2381376442,0.0,0.0,16.8932723564,98.6207420437,19.8507861647
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast,29.5559768462,47.7797056847,1.2801231367,0.0,1.4667592054,0.0,6.7158358227,1.4842041592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8386106266,0.0,0.0
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli),378.4589231294,0.0,120.9094658626,207.1653438181,1524.4534153358,57.2167777861,142.6495917829,65.7134617936,0.0,38.1710990021,97.4406626331,0.0,27.0370826071,89.2223558759,52.0757864658,0.0,0.0,75.187473535,87.6733605337,65.2367984888
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic),584.5778944257,522.0520671966,380.6452740961,256.7655014966,5260.1005156708,1505.1478876447,779.6507520612,845.0638415981,106.4567781143,145.5942308456,323.9384123407,164.9209125049,92.4847905299,79.4333483319,258.8874420453,135.5964066724,1637.000337558,1274.4201303499,226.7855930474,190.0278110564
VALSYN-PWY: L-valine biosynthesis,8340.689773884,5214.8323777897,6468.1321623629,5763.7892796658,4611.8787387196,5158.4236999053,5639.0711339417,5484.6051416809,6052.5323537032,4919.353716547,5698.5377496153,3049.9780189189,6727.7322930825,6529.9663100426,7036.223626217,3283.2139732757,4412.2362796511,4482.8785272547,3673.6150352808,2038.923511673
PWY-6630: superpathway of L-tyrosine biosynthesis,349.3852770735,284.1315375222,514.1928446376,443.041269041,4249.7215595029,4.6602741863,332.1892670322,147.5648310428,27.9336218745,0.0,183.6187994811,0.0,309.031081012,146.103043033,26.4506073133,43.7498161035,268.3236299528,863.3497689126,107.67675578,96.4678120893
PWY-6165: chorismate biosynthesis II (archaea),0.0,0.0,0.0,81.4809231592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I,402.8402469097,23.4343299321,1425.3164750504,327.8195314238,1474.4741613012,147.4668403021,155.8646361469,85.8117885956,656.458716284,172.1701817028,515.3465197155,87.5148550651,40.5175305816,239.322040617,47.8720466281,9.343687893,220.839577584,351.1671109325,92.2472613861,115.173540326
PENTOSE-P-PWY: pentose phosphate pathway,580.5967143867,399.6371955,1806.9200714299,1491.755555057,3270.2047665839,260.7872907112,1684.0440241202,942.8611597657,289.2272847782,301.902311186,434.6098798977,415.5066668072,621.2709253542,1913.6612297909,3080.2621238028,208.1724831555,1685.4028857839,616.0422641444,1209.2057670151,886.5114056331
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",505.9847016907,284.519882642,41.1217299759,282.609346561,9.0738866384,302.1749513121,71.233088813,241.7859680892,62.3038641027,362.5600884601,771.0611244826,4.5839666574,503.9640169022,164.2092253819,58.0349080972,70.6596276869,197.3285438997,325.6750535438,289.7257625072,540.1315477583
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli),957.025613969,1862.4831995258,1684.0261179861,1739.0140524675,2601.5372685133,834.4960350702,1716.8277912328,1241.3423429558,2888.378574709,1502.1251284429,1079.2892786235,994.2024367071,3043.6860365911,2887.1514094893,3151.2831400895,373.7669470935,1806.4391364461,1084.8645082358,1995.5266420062,897.5048860113
PWY-7111: pyruvate fermentation to isobutanol (engineered),8340.689773884,5214.8323777897,6468.1321623629,5763.7892796658,7603.3055479301,5158.4236999053,5639.0711339417,5484.6051416809,4491.0866943658,4919.353716547,5698.5377496153,3049.9780189189,6235.1847467026,6529.9663100426,6877.8638381255,3283.2139732757,4412.2362796511,4482.8785272547,3559.9391513464,1803.9834175015
PWY-7204: pyridoxal 5'-phosphate salvage II (plants),207.0590117869,210.7388193994,93.5406935521,129.6875876112,959.49561105,0.0,223.4395939644,136.0803951198,13.2190807385,0.0,64.4554021606,0.0,0.0,25.9711105796,23.2840995478,23.855027813,464.2582697356,189.1370610349,76.3020400328,99.7929153703
PWY-5097: L-lysine biosynthesis VI,4791.4134272704,4013.7164012179,4623.3541916117,3822.3349723371,3470.1903946663,4040.0801291089,4500.023342553,3995.1285227457,4080.6873575012,3152.1534637091,3645.3571040367,2017.7449727201,4818.2716353413,4121.9389617646,5848.6377372756,3612.4834300337,4373.0372193321,5102.6598933179,3012.0358836763,1260.3470295504
PWY0-1261: anhydromuropeptides recycling,516.448452279,368.5613644232,693.6692171847,363.606057452,5790.1968988166,117.2185715468,448.7271147304,270.1898183184,527.4614815977,84.0128086834,197.1939859216,354.1940937887,19.9532427247,209.4280129598,160.3858947513,173.9864009083,772.1541547885,757.3222361809,541.7685679166,164.880560658
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,118.2733359296,32.4464233693,128.7399130619,75.8942076719,2514.2260035083,13.2892187058,68.2937115979,65.8731584793,32.3612331782,6.6578178299,16.6477953082,0.0,4.4083952682,21.8953127246,30.2333942477,45.4255325407,98.8648434582,223.0272390515,23.6296851947,36.311403373
ORNDEG-PWY: superpathway of ornithine degradation,64.2826897255,7.9640682649,89.6637318834,32.251177276,1704.8956056229,0.0,26.6515298125,25.6189164245,19.0046668016,3.6337351428,0.0,0.0,4.9055242354,19.6200449267,0.0,0.0,44.1921558556,128.408461612,12.5144681535,8.8780575093
ENTBACSYN-PWY: enterobactin biosynthesis,134.931686452,296.7695539496,0.0,115.2985792971,4799.1079114063,11.6753148056,97.2660726073,180.4972423112,7.020639847,0.0,106.212927775,0.0,56.4925882114,0.0,0.0,0.0,360.1281162351,562.3219301645,199.2013426282,149.0369079569
PWY-5173: superpathway of acetyl-CoA biosynthesis,98.4162146136,78.7403247121,128.9410807564,61.7137383187,866.1890066598,11.1425615535,45.4621185797,39.7892689997,9.4469327255,6.0316852661,9.2763848613,0.0,30.6137808584,65.1136291519,56.9504345123,50.9600878756,34.7202385809,134.9207386354,78.6481955701,11.66924682
PWY-5659: GDP-mannose biosynthesis,552.3549790174,1223.1713725672,309.7814440769,1053.0288691214,2413.1227982897,1427.5337247374,656.9334246627,557.6756639932,2046.9181882968,1396.6578268883,1422.8867135395,1124.0721002591,1213.9970757309,1852.7870805762,2038.097187885,93.7583086248,970.1022168929,697.7041814393,641.6414281768,512.6091414072
UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic),80.2209973499,26.9741635532,80.6499571899,76.8434052594,2589.8491816461,2.9068207668,35.4258396329,63.0077561801,0.0,4.533406767,18.4292617944,0.0,0.0,13.1736884125,7.0196313361,14.3613633488,71.5606152266,173.2550593712,17.0235306361,10.8834912824
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase),647.1209321336,131.9290950367,245.4693502936,602.7123989582,4340.7110805951,628.0262078741,356.1336287531,461.5234967577,961.0469163199,293.2525393807,477.7968981045,167.8106635555,84.4109976509,373.6630723097,47.6772785828,108.9893171821,413.6564643126,519.6780071409,451.9164107115,287.3564689869
PWY0-862: (5Z)-dodec-5-enoate biosynthesis,251.1899048218,62.1614591613,238.7454469842,146.3911448379,3959.8842604397,35.1219333815,100.6489636192,91.5372775776,167.413683209,23.6407859335,63.4656519479,0.0,16.4097080917,57.1589096071,94.4436847545,115.7166757823,193.9930604075,452.6577968045,65.0811501532,257.3072432361
P164-PWY: purine nucleobases degradation I (anaerobic),230.008647734,21.619096134,0.0,268.1217225596,0.0,259.5531273271,0.0,156.6720311337,169.7050004846,157.4805851217,220.7628788809,126.0941142729,169.0780638921,137.008320404,31.7063421097,12.7359124897,80.3518663236,181.227368393,194.5358457675,100.7710147449
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II,1404.8318158199,1338.8090787548,2083.9932612781,1035.6256786034,1725.3013282115,1170.5180387132,1952.3452960099,2256.7239054969,1600.5761145787,639.0183639774,1450.8658847901,710.5751199135,823.0620299666,2659.2684475165,2010.9259540628,2190.0843954918,2913.3139348544,1276.7994582476,1002.1097984891,983.268364661
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I,4715.8305647405,1807.2989616068,1598.5533140441,3088.4142354115,3112.1296630275,3219.4039952025,2383.5104395383,2668.9074002609,2901.6568764921,2593.1497430073,2937.4805452426,1887.7393854003,3249.1043263715,2987.9604952975,4623.8705308604,965.1557739644,2264.7146109033,1586.3378219382,1459.2389754221,677.3349084955
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation,227.0343151262,134.6330396284,48.2386555108,140.7200484734,2917.9975268005,340.8211375974,36.1082083899,49.6411094638,1184.7320907276,300.3926668175,854.6241079994,254.4944239785,1117.4713749087,360.9779359118,355.388822086,28.2801271624,137.4919690317,400.5296002213,45.678306573,131.3282496222
PWY-6731: starch degradation III,22.1109764804,37.3542906872,0.0,28.5276550384,4.7879922135,0.0,18.5315469378,24.3318741064,1.254894583,0.0,20.7502662426,0.0,3.3858378267,0.0,6.5504649377,0.0,100.9601797109,68.8482981115,21.7388190862,25.2079036335
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II,89.0642741006,13.6186541463,0.0,56.4375693556,94.4202517528,8.7491194273,0.0,9.4343397332,0.0,65.6210825399,178.9338390742,0.0,16.0742896065,35.0461475323,0.0,0.0,38.7548725486,253.4389847575,0.0,15.4069871055
METHGLYUT-PWY: superpathway of methylglyoxal degradation,1.7240887512,23.3667928437,0.0,11.8438486863,1143.988838337,0.0,14.2543544488,7.0006134056,0.0,0.0,10.9251946412,0.0,0.0,0.0,13.2499287088,5.5915650388,36.8239783563,76.9103589306,4.6298915332,7.0968766344
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine),8340.689773884,5214.8323777897,6468.1321623629,5763.7892796658,4611.8787387196,5158.4236999053,5639.0711339417,5484.6051416809,6052.5323537032,4919.353716547,5698.5377496153,3049.9780189189,6727.7322930825,6529.9663100426,7036.223626217,3283.2139732757,4412.2362796511,4482.8785272547,3673.6150352808,2038.923511673
CITRULBIO-PWY: L-citrulline biosynthesis,200.2463236709,1077.354149401,393.3454484923,241.8528330322,124.8273956184,165.3913214109,182.2274914357,729.7557211846,31.3519310441,106.7716439414,178.5493584683,91.5323816644,424.0795656985,20.5463563386,240.8385338779,686.8810637534,1238.1746819305,70.290502407,212.059157017,79.9942844049
KETOGLUCONMET-PWY: ketogluconate metabolism,34.4689612621,160.0974621804,0.0,21.4040847676,914.7627997613,2.8836695085,61.2703059147,43.1738345052,10.3719676948,0.0,40.6600633212,0.0,8.3912205338,0.0,6.0110345714,5.771500113,93.4390101301,342.9931314772,56.1906393412,42.7674881175
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli),55.4419128615,39.6842699266,17.8018693858,108.2491444628,2278.1529696821,0.0,15.0178977091,52.1147812093,11.7627049335,2.4273710026,25.5289022485,0.0,24.3185759696,0.0,21.730682008,13.0525816138,79.635305798,186.4061422993,42.0774176432,17.6142607637
PWY-6936: seleno-amino acid biosynthesis,431.4276374676,1935.5754105335,621.5064811768,659.3145955098,3742.4678072687,1478.037147788,474.1013892006,408.8895980371,1284.2809809157,559.4281324582,926.4981490249,240.2001329182,1911.5734198801,2816.8363887381,1203.276044491,285.8171525245,197.478805529,571.012136675,892.3345430585,527.0941395691
PWY-6263: superpathway of menaquinol-8 biosynthesis II,109.0293453093,0.0,203.8133459616,14.623609951,0.0,7.0795392749,0.0,58.4150727819,13.0483566859,13.3724316289,57.7030719908,0.0,6.125812441,40.5491992174,0.0,0.0,0.0,103.7932276748,47.0819683694,13.1440482387
PWY-7456: mannan degradation,0.0,333.6165813733,5.6959669725,531.7157417362,0.0,95.4794426994,439.0931044922,0.0,0.0,731.3926871322,975.6104319603,64.7426693172,34.5134543927,10.5208422901,0.0,0.0,550.6145327121,104.2805275836,5.6787869288,232.9063402896
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli),219.8005239449,52.0601703548,205.3424989192,133.1349415105,3853.1956731491,29.3935935206,84.3303078651,77.1431159009,133.6324309122,19.9903335864,53.5573826436,0.0,13.7701538058,48.1200960845,37.7698638749,97.1459004329,164.7339057938,384.5289506011,54.3207023123,254.6865903897
PWY-5505: L-glutamate and L-glutamine biosynthesis,45.7706556109,51.2585634223,84.4101183691,69.7555907335,733.3558966651,17.0391046105,55.7002018261,80.6935629561,2.4215428647,12.2567663386,10.9472782406,0.0,7.1114511355,62.3231110786,7.2642048665,52.2935896838,110.3817766444,53.7094565773,20.7609225737,31.1002599414
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic),88.4323320824,30.8173426992,102.7402633072,87.094509546,2544.4157663554,3.501129882,34.3790666522,80.6887436305,0.0,6.7418463209,19.2542554895,0.0,2.6880766414,16.409062546,7.868037852,29.4900168823,70.6258781062,176.8718857744,17.2842886681,25.2224278001
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis,24.2361408497,36.7079267487,0.0,21.5283269303,2342.1251953943,1.5454655379,13.8520715054,31.3642375961,1.6410820611,0.0,10.6975434289,0.0,1.3463646719,0.0,0.0,0.8042447886,75.6533299723,114.8770462989,14.5075997609,13.494278923
PWY66-398: TCA cycle III (animals),14.0743536764,31.4205379995,127.5416038067,8.8263735107,0.0,22.2873833409,0.0,104.4694552386,0.0,22.6713404972,59.3439405115,0.0,37.5039784178,46.0602906859,39.2797770707,26.5539321818,0.0,9.9813958725,19.808513743,57.1667626028
PWY-922: mevalonate pathway I,9.2687876339,22.8545488353,19.1751214266,0.0,0.0,4.3663584642,2.5294967397,11.7404732577,0.0,0.0,3.2755298077,0.0,17.9061047331,116.5746945232,44.6316035628,4.5844170577,0.0,23.6000112528,8.0973856335,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing),4537.8364410359,4420.7330868262,5185.574065926,4233.8522947031,5005.0970393649,4301.9918994497,4691.372842615,4244.2491449539,4888.0705681164,3369.5056692795,3840.598823143,2307.3922247372,8048.303115537,6072.4029253233,8596.8899485754,3242.9454329142,4245.4062903343,4174.8218723123,4817.2609898132,1636.2069562212
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway),38.419607449,0.0,35.4095321185,32.7662254042,129.500320106,0.0,12.5802300706,9.0631712787,0.0,0.0,0.0,0.0,0.0,8.3236221078,3.116019543,3.7891973252,0.0,10.0746440742,2.5115447208,0.0
HISDEG-PWY: L-histidine degradation I,124.7036685984,60.6236368922,148.9919968039,102.1297613403,248.5866304406,48.7877312311,33.2081239864,103.8540243659,11.6592911535,37.8812197108,63.6013922882,104.9022879455,40.8871175138,126.2387092943,51.9089353454,296.7436943288,53.205620278,49.6401165352,138.4728833512,20.2367732728
PWY-7663: gondoate biosynthesis (anaerobic),1498.9028251632,2728.9396850636,2140.2388421689,544.7582316453,4185.2832711419,2104.7138375186,2178.794139551,1779.8905985297,491.7733739422,484.0109850327,1371.1752149289,590.3251592843,720.4534119513,1857.7179983216,989.8314062347,1988.7473199142,2368.0512049792,3048.956771979,1259.8986768109,409.1922340404
URDEGR-PWY: superpathway of allantoin degradation in plants,12.7902314201,0.0,0.0,12.7871946904,116.7469981732,2.5725357369,0.0,10.2676521472,0.0,0.0,15.4893004933,0.0,0.0,0.0,0.0,0.0,34.4778622823,61.7019224633,8.3928986823,1.5211304083
PWY-622: starch biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0,5.1434119731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7324585291,0.0
PWY-5850: superpathway of menaquinol-6 biosynthesis I,289.5406193494,197.6064408889,323.3531646052,185.0828533562,2680.3670788729,0.0,189.3934141497,221.4224838714,0.0,0.0,74.1953463056,0.0,20.9780163856,88.7242171265,0.0,0.0,391.0242387235,633.8499583617,73.5345573685,35.0763369117
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation),493.3468469278,61.9159488682,305.9005746176,558.1092861737,2421.8569617838,82.9917010999,189.595655492,419.9452571542,17.963320998,43.9273915717,554.2421839655,0.0,29.1809966727,201.3135493118,120.3383515881,98.0254394762,384.013317386,355.2710982489,207.4738996249,350.0728159517
PWY-6595: superpathway of guanosine nucleotides degradation (plants),0.0,50.9935506929,12.4908619309,129.2061194779,78.477398535,81.783818746,5.3451926978,130.1685003965,0.0,97.5462242937,90.8505926974,117.5096238545,61.8506805068,153.5205232045,18.9979606908,0.0,49.2912327233,45.4315919436,272.918748188,28.2303132096
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage,164.3116072812,55.5021537505,0.0,304.1705555831,2758.8251564773,495.9636991865,48.8774858805,182.3757910099,4.3027223759,421.9954140455,406.4838426514,134.579724698,1025.7804941229,176.4034199851,131.1689127797,6.2304896875,286.6587863639,382.5583706734,239.6641140767,181.0748367148
PWY-5899: superpathway of menaquinol-13 biosynthesis,336.2448387349,440.0934388146,446.9500661533,205.7214653538,2784.0562611818,33.3459328026,231.2177824691,346.8652511235,7.9227939486,0.0,91.278905466,0.0,28.3307307103,271.7690727177,203.2886477529,74.3319950078,943.0547583511,739.9444434831,93.3156723183,85.3616742762
PWY-6163: chorismate biosynthesis from 3-dehydroquinate,5349.7426696215,3675.2402657932,4664.3248329394,4609.1195005183,4912.5328464251,4197.2815664913,3759.7477721832,4124.1940357664,3947.5458407917,3646.1919257484,4075.4860655502,2195.5843536479,6149.3387704276,5023.3077517684,6342.2534036252,2118.2287766741,2956.4006889847,3676.1246872951,3842.8388487344,1400.9378660129
HSERMETANA-PWY: L-methionine biosynthesis III,536.9383928252,57.7157172706,830.3723337524,847.6900417455,1249.1360537946,1383.0912425405,149.2964424859,572.8368640871,1407.0563425441,621.5472717659,938.6165641283,294.3446454118,1477.7174445975,1262.2706587757,798.6131204127,69.0232685341,273.6648227901,336.4499360875,474.8388012616,484.2587846836
PWY-6317: galactose degradation I (Leloir pathway),3373.3877794802,1564.8163098462,2760.0186557668,2769.7159065396,3702.2511130837,3035.5665906063,1119.3868056144,1896.8013291358,3205.1834356873,2891.9247977338,2414.041208368,1355.6809718128,3233.8847058869,2739.6659129908,4861.5157061621,1308.2988690857,695.9694152589,1400.6720429288,1186.4703555327,522.363272041
METSYN-PWY: L-homoserine and L-methionine biosynthesis,1451.0657708633,406.5626821911,2607.7914262957,2413.2729705026,3029.7986120516,2035.8004892837,948.1810388097,1568.9585237848,2115.7357953604,1090.0298760992,1657.1390698218,927.5171334747,3501.9140409413,3204.9097124419,3270.1331632091,162.9459323636,1114.3310517844,743.0503965018,1089.4007693739,744.9526303481
PWY-5723: Rubisco shunt,201.7858958707,105.6421916927,180.0569107446,183.7565949798,3647.9474593874,0.0,129.2468244994,168.989170964,0.0,0.0,43.2357062764,0.0,0.0,47.9014425795,16.195996015,6.8479870227,292.45421227,568.6430140371,44.4207918094,57.5350257602
P562-PWY: myo-inositol degradation I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4300125071,0.0,0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine),54.6764555278,105.6803779951,119.5298743165,247.4215992631,3657.9351722043,48.0066269335,35.1809163803,109.1100427991,6.7440248813,29.2036388121,54.2574609037,3.7630795715,32.0960060745,57.2533195305,24.8913914304,32.0757518006,185.58012138,313.0424113334,260.1470945792,243.7953673698
PWY-6703: preQ0 biosynthesis,1098.8732736928,2025.1358727569,1524.9908039051,671.2500464409,2864.6040451011,1015.0443615315,2033.9715994498,1827.5856786757,1492.1742674855,711.824105472,2111.664342963,803.6017616239,1135.6010423801,1597.6928465842,1288.4890009637,1767.8811937851,2898.9988064913,655.3477899738,1171.2685584948,633.0408437833
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation,141.7335470828,79.0145955294,41.3806977505,199.704363781,3042.7830775175,30.2529106733,69.7821807223,119.1514583713,13.2438484869,0.0,84.278459302,0.0,3.5569444287,46.2735699747,46.2981465404,15.0863679687,283.6616710814,276.1792842747,58.1235722804,50.3879476814
FUCCAT-PWY: fucose degradation,109.6688789955,42.6403632546,120.3134370809,125.340368977,2817.0926964363,285.6656819885,43.2213944569,58.6511435389,7.2437771314,124.9231760235,325.048958255,18.2650567603,482.3604570151,101.6345419085,21.1741540859,7.0086400625,148.1182190911,207.6990979473,36.5028220183,184.9893503439
PWY0-1319: CDP-diacylglycerol biosynthesis II,4618.2990290138,3435.6642496484,3415.3575623398,3531.9260579528,5176.9703937329,4020.8725411047,4116.1736141407,3519.7953628419,3103.2749341961,3437.3032452351,4052.2452195895,1955.2310928487,4168.9109994426,3346.0501520933,4998.2162420561,2428.2329702769,2840.1177079713,2625.2061474572,2617.2643680121,593.2179774455
PWY-6285: superpathway of fatty acids biosynthesis (E. coli),278.7747545509,0.0,185.0449418141,179.0625783635,2228.1100843594,42.138987802,81.5696547107,92.4721423385,0.0,38.9159756173,85.6374814408,0.0,0.0,0.0,61.7411716172,0.0,0.0,135.9815675053,84.2309515818,109.4107554801
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline),875.3363469973,2404.0142340477,247.9328747172,316.1127250833,3967.9658746787,541.1924955569,991.8516644413,769.0351752435,74.9242862307,369.227451546,650.7677166678,548.2817085732,1133.9102338499,268.8186746869,318.3221988157,550.5651049952,651.431279,444.5921999571,1388.8165773792,179.5527418375
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,2012.5462651466,1787.080857957,2647.761243571,1433.1071528156,2519.0293456843,1680.8059833126,2487.3424743358,2754.7978059848,2176.6906990155,984.0130514393,1970.7244059433,939.8557661047,1196.9368910904,3304.1812691448,2765.4265824515,2526.2936025271,3259.7489749903,1762.7918698713,1346.4893792545,1170.2124049342
COLANSYN-PWY: colanic acid building blocks biosynthesis,327.142723216,121.8112782843,240.0135013667,377.2960935812,2239.3255734088,89.0851441733,165.0958880353,336.2544873044,6.7488716601,63.1364670434,97.9347822244,8.2564084289,62.3568189778,73.285673915,64.6868105011,68.781056245,524.8713879479,403.9816686384,117.0917052281,76.813197861
FERMENTATION-PWY: mixed acid fermentation,152.7984528179,102.2387895348,510.3062154555,391.4531572504,2061.9407784961,26.1113505331,104.1970898693,144.2753820186,11.8229672192,323.3552188444,61.6714593372,0.0,409.0452820769,370.8807700812,195.6120338047,59.8289283905,197.8426303961,370.9383022543,641.4251540958,166.916109302
P122-PWY: heterolactic fermentation,140.6231377154,0.0,167.4572090201,146.3055449679,424.4492399385,22.9343780157,79.2506421372,63.7478414306,122.8605810433,23.0263470944,5.3793105371,0.0,0.0,21.4713875637,11.233313873,69.8880125296,0.0,144.6529692734,29.4762520787,7.7477381613
PWY1G-0: mycothiol biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9296505102,0.0,0.0,0.0,0.0,0.0,3.1567164607,0.0,3.3110918412,0.0,2.3271908301,0.0,0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis,5179.5325046703,3478.9191309777,4768.0367626376,4302.9214710526,5484.1174866051,4001.4498779296,3989.2465967686,3999.0871329178,4032.0070858565,3306.567675805,4046.0906671968,2047.6645840647,5460.7490748754,5145.8170722979,6234.2267204218,2127.9510885238,3022.9294500333,4016.1770751674,3957.3207985701,1476.884754221
PWY-5083: NAD/NADH phosphorylation and dephosphorylation,230.5593874368,70.8944325698,197.6752391303,235.5733889176,3635.3763820762,7.8268851214,130.3355972132,114.4369119577,105.9641814244,14.063391154,38.3510197299,0.0,9.5575524586,30.798696577,42.9696454823,92.8861066866,175.5636910916,352.9659841771,78.6359525826,44.3905704799
