Index,MBE035,MBE036,MBE037,MBE038,MBM135,MBM137,MHS232,MHS236,MHS238,MHS239,MHS243,MHS246,MHS253,MHS266,MHS267,MHS276,MHS279,MHS283,MHS287,MHS289
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic),119.3577765387,44.7475311005,133.1762639886,122.9876081476,3543.1150671862,6.6764910937,45.6939073311,112.4825067263,0.0,8.8234631734,28.051431597,0.0,2.8415889586,13.1484431764,10.6665549595,38.1301490502,86.7699419914,254.5665678658,23.6625455953,33.1577141743
PWY-6628: superpathway of L-phenylalanine biosynthesis,784.4551248658,526.0731728994,781.9315370482,575.5373525726,5992.259468555,96.9046842295,430.2787545588,333.0991957797,54.7463163944,13.1299589343,287.6094523057,0.0,328.9717222342,858.8875262806,374.457690008,147.9491010659,379.8734213525,1107.9585425235,450.0883735868,138.924442966
PWY-6823: molybdenum cofactor biosynthesis,57.7553692007,28.1768951475,0.0,35.1729815931,3779.1075461733,0.0,26.1667146771,38.8310070495,4.5885576385,0.0,9.0255972237,0.0,0.0,0.0,4.9404917351,2.6401149505,91.1336374659,210.2680836834,11.0308392895,26.1134694856
PWY-7279: aerobic respiration II (cytochrome c) (yeast),26.2279722718,0.0,0.0,4.8640842864,0.0,0.0,0.0,9.2161822441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3430263184,0.0
TCA: TCA cycle I (prokaryotic),961.5869325568,213.0975494031,333.7580981271,918.7378875851,5971.2048967854,710.0471287728,586.6597619439,769.80334626,1583.0328720453,479.7730552021,678.9763415904,284.0918814005,131.865460602,616.3864152071,85.0650536632,142.3513226853,721.4266642033,776.5591735932,773.8497394248,442.102804633
P122-PWY: heterolactic fermentation,180.3025045559,0.0,240.2982086744,207.4677160663,626.0717499715,23.2927373606,117.0582327423,87.2623061883,175.3315535146,36.4781299224,5.3892830558,0.0,0.0,20.1887327008,11.4327808715,86.3003057924,0.0,201.3186412166,35.028766842,12.9051271318
TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis,0.0,56.0455859376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.393937833,5.5436775478,0.0,0.0,0.0,1.7834421238,22.2262630193
PWY-7196: superpathway of pyrimidine ribonucleosides salvage,1216.6060455496,532.3519499992,2519.0369763779,973.3851223723,626.7040234812,1278.5317029484,12.5707361219,760.7086996719,1937.4543437991,748.1674701101,1601.9194343387,686.0863111879,1017.9924303422,1686.999210312,1341.3120697786,0.0,568.2561106222,897.8259172027,858.7879202153,575.662031857
PWY-5863: superpathway of phylloquinol biosynthesis,185.3483381689,92.6875012862,227.3594996274,134.113193108,4025.0643862253,12.9451124716,121.3970653942,208.6013109145,7.7661143159,0.0,45.5997427122,0.0,20.482345402,153.828952151,118.0471680691,11.7191148583,218.7177864179,326.5360488275,67.4903909973,62.2035158287
HEMESYN2-PWY: heme biosynthesis II (anaerobic),188.926940842,95.0602462163,296.1542487174,46.133245879,4631.3366962736,175.9994641853,168.1390208211,215.632870143,184.3491167549,43.5322282635,194.4824451518,94.5051842254,168.5155943662,167.8278687005,451.2280790475,143.4611080357,409.4518784871,297.899501888,43.0444820726,45.1252806652
PWY-6285: superpathway of fatty acids biosynthesis (E. coli),372.1721910787,0.0,223.494586213,273.8188873061,3005.4489885979,85.5072568185,167.3545086278,171.6771562012,0.0,52.2428474002,111.1112974669,0.0,25.6887652059,42.0621422495,82.3918949956,0.0,0.0,226.5660738463,98.0233600295,161.5761221494
PWY-5723: Rubisco shunt,305.5362683222,156.6907514791,219.1290719745,257.6109632258,5103.9078551102,0.0,178.0205810656,257.7995514762,0.0,4.8543744106,60.0837524344,0.0,4.7274750986,52.7380092677,22.9477292008,13.8157753389,393.8496644274,743.1408436683,58.5467250612,96.4336634662
PWY-6527: stachyose degradation,2069.7648586491,2210.8858891971,2935.4724310174,2095.0176071462,4615.7370420466,2362.0624726895,1208.0376695242,1855.6582667354,1806.1314870727,3138.9537168814,2113.7181588819,1319.2257959244,1817.4556604675,768.754996771,5197.95734103,1753.4621770747,971.4272449715,1040.2198074167,1186.1996730563,612.7505611482
PWY-5097: L-lysine biosynthesis VI,6489.1037819107,5647.3005297836,6197.8488627951,5252.1361894746,4819.4930613306,5373.4373466993,6106.089507973,5688.7218683802,5787.3691200703,4486.9614483521,4826.5352846606,2808.355245565,6332.5786320835,5466.3275914937,7794.9223272168,4737.4916765833,5950.2933017477,6978.4816375555,4202.9072474954,1793.9053048209
PWY-5856: ubiquinol-9 biosynthesis (prokaryotic),119.3577765387,44.7475311005,133.1762639886,122.9876081476,3543.1150671862,6.6764910937,45.6939073311,112.4825067263,0.0,8.8234631734,28.051431597,0.0,2.8415889586,13.1484431764,10.6665549595,38.1301490502,86.7699419914,254.5665678658,23.6625455953,33.1577141743
AEROBACTINSYN-PWY: aerobactin biosynthesis,0.0,29.9462647538,0.0,0.0,0.0,0.0,10.5361790085,1.6189661893,0.0,0.0,0.0,0.0,1.1090570509,0.0,0.6583278473,0.0,1.1946823018,0.7594861529,6.9132238018,10.5476241915
PWY-7221: guanosine ribonucleotides de novo biosynthesis,6843.0388974297,7298.8458935659,6123.5262632905,6038.7534401411,6697.4640478327,6007.3090863671,7261.5479487917,6760.9894790858,4768.9935407482,4958.3367951199,5389.3754250712,3145.9334350201,8676.2536856676,7413.8051825988,9895.3965261525,4966.5707806121,7111.0070773078,7763.3406995259,6659.8866184083,2487.6215065726
PWY-6305: putrescine biosynthesis IV,888.8457452378,72.4485376107,1944.51316195,1178.9956836567,5066.4405939398,1640.9684258981,221.4587651547,1173.9044258973,1994.7243842553,980.3861465348,1043.5363590667,599.2119958114,931.754601756,1141.4920278759,2138.2183142476,297.1888468828,416.41858935,863.8882056551,490.6934151893,539.0443416662
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration),2143.3017223674,602.6007355635,3325.0413827594,3141.8599970924,4561.2091582834,2633.5015816991,1452.0035262045,2296.7721231838,3202.5755781539,1586.1918651246,2062.3658585405,1317.8557276612,4892.9540315185,4329.4358994946,4474.2402127867,203.2155873848,1583.3641328817,1106.6788374378,1639.2076866218,1070.0748831496
"ARGORNPROST-PWY: arginine, ornithine and proline interconversion",0.0,0.0,0.0,0.0,0.0,16.7378480056,0.0,40.4765086684,0.0,19.3652537271,46.6985375891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2025898592,0.0
PWY0-1479: tRNA processing,86.9397498739,0.0,21.3554445109,16.6624861409,28.0450863344,136.9422845872,54.5555565429,0.0,0.0,0.0,11.839864791,55.7332353969,0.0,0.0,0.0,38.4427025586,0.0,255.5019128052,0.0,10.5886703233
"PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",172.9524810007,234.4451583362,247.1330559511,121.9324761704,4389.3061178448,11.3483064814,116.7055335752,205.2915642272,6.8006503704,0.0,40.7073966108,0.0,17.9958001855,141.5374365189,104.250953391,32.6509244374,529.8929890833,416.3279923277,62.8474238614,60.8655362102
"GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",4233.6665849401,1688.7654328724,3493.1190818106,2370.8073208894,6611.6869273432,3615.8611284705,2250.5164019688,3015.1919669626,3521.9219071393,3331.5048914936,2378.8291145292,1696.4523157323,2105.0782741632,3328.3753668886,4586.2135539525,532.7766818557,1426.8297019849,2390.3191636298,641.0424807997,418.7825729914
PWY-5136: fatty acid &beta;-oxidation II (peroxisome),244.2064500439,1.2053554349,120.9528512536,279.4686328714,361.7335518879,169.7003727388,15.0903432048,226.8005913779,8.471353293,181.8798646345,328.6675425885,76.4062216181,161.6848184825,128.2354934831,22.9218618121,0.0,7.8699708982,380.2893224508,29.3959910374,294.9131491842
PWY-5030: L-histidine degradation III,837.9248793098,73.7623611379,101.3369550363,277.1524006191,304.9805455219,181.1267289472,62.6591396234,138.9063924989,4.608508403,126.2824595984,455.4923436195,335.9911473211,75.9206552296,163.6243707446,56.850685859,43.963819951,3.5788703087,85.7159090848,283.9455156565,43.8942915425
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch),5650.8610915623,3860.9308414852,5126.3793715821,5560.7575863186,5386.5229753665,4873.3536885507,3926.6247040128,4315.0476277911,7047.5064263658,4563.0365331146,4931.8508800963,2807.7904675568,6468.2062733716,5024.5190376276,8412.2350051358,2065.7595564587,3618.1072347805,2855.4304033357,1667.102550339,1530.805591164
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4940827604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5837556234,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing),6146.9031142541,6205.4670798613,6939.6279716046,5823.763271826,6956.4880034076,5725.7520706813,6406.3253824694,6049.9372147789,6968.8659346808,4814.1635964219,5089.9807414128,3173.6769830297,10705.9044582804,8056.2160201148,11396.9482886283,4270.6208638765,5780.8691507504,5697.196653001,6770.9337399792,2291.3364739947
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff,581.6092541119,535.6817051182,431.4692214779,558.1823898383,5406.979084257,117.0612585037,1074.2888387195,699.441984458,274.3446676106,44.2223932137,141.8632172911,40.3306565678,66.5044737933,201.1541513146,172.4204288543,143.4372730034,1156.7533546831,591.2483150006,136.2618956372,195.6115312289
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation,0.0,0.0,0.0,32.8252483618,0.0,0.0,4.2035801234,53.9187742284,2.1639689944,0.0,2.5519549432,0.0,0.0,0.0,3.3460768945,1.7547200321,46.1948108461,239.7728669739,7.6192617278,22.1780987245
PWY-6549: L-glutamine biosynthesis III,0.0,3.2669562289,126.260794895,6.9977241533,49.4318957807,74.1411547263,0.0,158.7848260175,7.7252295014,258.4026780668,0.0,0.0,93.1984718893,132.3655430128,48.6884199763,7.4936068004,0.0,80.981111998,53.6692918292,46.3162384276
PWY-7204: pyridoxal 5'-phosphate salvage II (plants),248.2821316103,297.0527091962,125.7043015392,164.4202355612,1287.0039344765,0.0,293.4466532627,189.6864688348,17.7878522098,12.6790857345,110.1415386235,0.0,0.0,25.9371000277,23.5381751533,32.6682339887,648.8901460591,241.0869158246,111.1860558079,113.6001555703
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle),471.5153067313,220.2281152722,515.165866183,50.2660796514,74.6382384003,219.9624368669,29.3709905713,355.7238411095,300.085830249,86.7991603531,453.0853009193,61.2158660792,274.3622131806,581.088428533,390.8396093668,34.4481272599,281.665341178,460.3731363598,113.858882969,94.2566044094
PWY-7111: pyruvate fermentation to isobutanol (engineered),11359.0166406904,7270.5612069163,8598.9518093631,7922.7615503844,10572.2562942689,6851.1862132095,7730.1273232384,7825.3240165936,6377.4917492587,7071.9374556817,7545.6691817818,4243.9276426469,8281.7063031844,8697.8752910506,9169.4990197573,4340.6577706235,6036.3802912652,6107.3426764408,4950.0234545361,2562.9009770043
PWY-7242: D-fructuronate degradation,5220.4678719944,179.1447363172,2200.3613575354,2182.3646361049,7772.686667583,3550.3138582098,2352.8569753845,2870.2988665761,2125.9515687851,2899.5524253726,2714.1588760118,1986.8966581704,2259.9279488473,2794.0494031948,4681.0999668108,19.5823868574,727.4093834876,2444.4438314144,622.173466436,412.4985988711
PWY-7456: mannan degradation,0.0,471.5216502698,5.7216892354,730.780325922,0.0,110.0167684665,592.1877620353,0.0,0.0,1051.0604828675,1303.7453479554,78.6906767831,43.9325428031,10.5689062791,5.2378553923,0.0,747.6957616317,127.9351463901,5.6937686489,318.29441547
PWY-621: sucrose degradation III (sucrose invertase),4111.2050767333,603.5843421414,2943.5749367305,2591.4087772893,2413.6891178429,3955.6583615251,1200.8357108207,2603.1906709577,5027.1373624374,4269.9122535579,3624.27956066,2097.0465239543,5605.5260067534,3958.2028151458,5075.2399261538,352.7715866196,652.1453574046,1661.6805636977,1473.6885222389,560.0858962375
PWY-6803: phosphatidylcholine acyl editing,170.6785018164,95.753048184,186.6657113985,175.0485926986,4256.6989730453,19.1265017419,105.5753151931,110.6727176023,0.0,7.7262744944,41.269503945,0.0,2.7748600301,27.0450515457,18.7765158099,88.6753560219,222.7112128255,306.419617573,37.8507534537,45.1992203875
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase),231.7885635397,119.5423130013,175.6375663824,234.225476686,6111.3154808153,46.1978045181,147.1434444182,242.8101834331,10.2933825606,2.6884695286,117.9603264494,0.0,26.6742049521,0.0,30.2910164768,83.320825513,333.9969995262,515.6519039956,161.6341618467,139.4275077319
PWY-6630: superpathway of L-tyrosine biosynthesis,474.3284989256,449.3867263003,674.8505679915,560.9537885399,5960.1246729591,4.6623395347,429.4661357541,214.8254750679,28.1185290143,13.1335007878,256.104060683,0.0,394.5064850597,190.4073529322,47.5207906514,78.5962890256,388.1466078577,1110.3890872703,204.5221088468,125.8261069434
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis,1304.3381391391,3333.2968038548,145.9002916669,307.8025649463,767.6373174143,463.426321995,2262.8958256392,1446.9585187516,325.3181415483,345.7639128829,1367.7561502047,556.901688175,87.1323561898,171.6870771627,443.3214519757,1374.0920720119,1501.5790732465,57.5309466763,1033.449155387,68.9918484074
METSYN-PWY: L-homoserine and L-methionine biosynthesis,2057.1724727787,542.9375435267,3464.0300136377,3311.4446666471,4248.8622234778,2728.6656227753,1334.9068538035,2265.0810576872,2973.2549839825,1500.3125025904,2172.9578566662,1285.2445052843,4629.668705991,4254.5711258929,4354.414379405,212.7702703502,1475.1018027932,1032.7499792043,1539.4823387681,1038.5747361453
"PWY-6396: superpathway of 2,3-butanediol biosynthesis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9549318708,0.0,2.0428654241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY66-389: phytol degradation,0.0,0.0,0.0,4.4700105051,5.5961187875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5884346357,0.0,0.0,0.0,0.0,1.4897848717,1.4895031554
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis,3260.5481133893,4323.9248242147,2791.7055920723,2669.4479920574,5570.2494577314,2076.2235299047,3851.5292313906,3365.8377329254,1832.2447702249,1914.9939078282,2445.7045272796,1644.3784907548,3211.6308465606,3147.4962963628,3662.3940230581,3086.8532099779,4186.2658331123,1411.2352084522,2833.0650771309,1115.5800040603
PWY-5005: biotin biosynthesis II,161.9532147608,0.0,440.2092898253,0.0,404.0387464585,0.0,19.3538178567,0.0,139.9396027676,98.7933706172,142.7099104696,0.0,0.0,45.7300059281,41.5429855283,16.9106305573,0.0,85.6330296041,0.0,34.5852599978
P108-PWY: pyruvate fermentation to propanoate I,256.9184686634,0.0,13.1948062053,83.4233284802,0.0,29.7400201641,0.0,128.4335588538,0.0,31.6936068954,374.0376125036,0.0,197.2260260854,38.0825410809,40.1608799382,0.0,0.0,339.6040732852,26.9840638846,118.5081785702
PWY-7234: inosine-5'-phosphate biosynthesis III,1138.9541075101,3183.6832270699,2864.4252781221,2393.4994540861,6397.2873064754,857.5910112111,3164.1085448587,2472.9607521249,3523.3600821463,1173.532437777,1716.2747742818,1536.3739550448,3572.8332480516,4179.6184306683,5315.6898372702,614.0671929189,2055.9419138305,1749.7864526731,2263.2610755161,1495.8381675405
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I,2157.2084138478,2769.1815537225,1952.866310665,1451.6973194975,4996.1763660459,3167.271510915,1521.9927823704,2187.8947063656,4094.8178642732,2451.967650214,3023.289032315,1448.102671708,2947.7316948509,2210.4476511182,3666.1549834177,93.4721266222,2641.9301200455,2077.2474264909,701.9652041357,911.5948457193
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate),812.5234952547,2801.8471329724,593.8683020454,1154.2213369529,6947.1680791349,282.566556777,1354.0784335139,1016.940914641,370.7493703184,109.8079762172,747.3037026126,85.7182558466,346.9082977147,1562.0474863219,635.5676202121,943.4299133191,2650.281494031,1161.1124477692,916.7401230944,871.4521792392
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate,0.0,0.0,0.0,37.9207106885,168.669013359,0.0,0.0,5.1290672033,0.0,0.0,0.0,0.0,0.0,23.8284528155,0.0,0.0,0.0,7.1893709813,0.0,0.0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I,1665.9090209212,1771.3991055534,3060.2935709805,1253.3745275595,2127.8186184565,1348.3991808325,2342.4958778215,2727.1401264749,1923.1076416816,746.2696861126,1629.7018759748,815.792052027,945.7014965841,2963.5557854639,2313.5013703801,2703.1860895037,4062.2061482783,1462.6291800637,1272.0026338769,1146.8038347303
"PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I",172.9524810007,234.4451583362,247.1330559511,121.9324761704,4389.3061178448,11.3483064814,116.7055335752,205.2915642272,6.8006503704,0.0,40.7073966108,0.0,17.9958001855,141.5374365189,104.250953391,32.6509244374,529.8929890833,416.3279923277,62.8474238614,60.8655362102
NAD-BIOSYNTHESIS-II: NAD salvage pathway II,248.3543586006,173.829601912,201.8476046737,440.1500536463,3797.2561434216,46.3664903573,145.3846157438,143.5416973206,21.706844898,16.8928265256,67.9469653207,2.0852927719,80.0478309172,1165.5359287434,80.4723899339,98.84074788,141.3134886447,460.5961276912,136.9236103636,352.8506469522
P441-PWY: superpathway of N-acetylneuraminate degradation,679.7451642039,691.9323320288,637.9346641002,507.0891713998,4537.5186177606,225.5127398529,432.9503068074,749.0544712495,454.9619465009,126.9291954481,682.0436361995,63.5493541101,383.0522775886,363.7322379046,502.7048438914,190.1927592257,500.6971647809,948.3430273274,208.0101448605,176.549493084
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III,1224.7402637797,780.7950393416,1915.7375084946,968.0298697148,1587.4852561578,1020.1336210086,1633.1646086686,2042.7391870459,1608.4428791008,562.5052885176,1242.8609521927,616.656353172,704.8582336322,2311.7077842697,1707.9409197378,856.2830229983,2494.3936163131,1060.3214795917,918.1118701099,660.2229423937
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast),54.1926466054,104.2966799815,0.0,65.0126604502,5754.2240423661,6.4734304941,69.8878993903,82.0698099688,6.4373431273,2.8208526002,41.1686644202,0.0,3.8391488453,0.0,3.4463246066,15.2506414419,226.0116027861,412.9113995698,38.7166734594,45.9427625636
PWY-7199: pyrimidine deoxyribonucleosides salvage,1990.561331002,253.596881716,888.9725697385,1201.8171692804,4196.7404387912,1325.269027285,1461.5022566002,1817.0471133341,1352.9789781803,1699.4072046352,1448.2171758747,1099.0023323947,2024.6249077866,1344.0634670008,645.4862332609,162.2402394553,313.9047303412,1476.1946496741,464.9398317051,281.4438494919
PWY0-1533: methylphosphonate degradation I,31.8734664779,48.3898350002,0.0,43.2239554711,4810.8324045327,2.8858963713,24.9224558157,45.7473389727,7.0628094125,0.0,7.5848778892,0.0,1.0020560951,0.0,5.9864440635,3.8063360527,173.1172851239,285.8651048777,34.3449941365,43.8557932265
KETOGLUCONMET-PWY: ketogluconate metabolism,44.2547794126,215.336551596,0.0,34.4919631973,1236.8828864977,2.8926117603,67.1251109261,67.895829118,12.9608955046,5.8249922522,63.4467361472,0.0,14.0018716372,0.0,6.0132800374,5.8037667362,126.3470225883,423.6708831151,67.1650224812,57.1630245806
PWY66-398: TCA cycle III (animals),17.0403827631,39.0781250745,170.4616360047,8.9780539606,40.8547739892,43.5936724952,0.0,149.7721359214,0.0,29.0216387802,78.9709644192,0.0,48.2512981328,62.075063038,55.0126527097,40.6029466067,0.0,10.0699970693,24.925658188,83.913795183
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis,1492.2469035916,2038.8063951433,4369.3686681377,1629.3993301492,2519.4077714186,1730.1754846633,2642.2573412782,1760.6606896645,2730.5911588147,1021.5858566058,2202.7211186335,1061.6754727949,5073.6649218955,3492.8010096634,2954.3102688791,1204.5791104615,2744.8347131701,1074.8575187532,1912.9333205005,1348.2244218796
PWY-5873: ubiquinol-7 biosynthesis (eukaryotic),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0043476303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANAEROFRUCAT-PWY: homolactic fermentation,1738.5341715514,2816.8490163669,1245.9361275475,1983.1063087913,4993.7773628944,686.5831035992,2267.3686953116,1954.4839083443,958.6220124619,293.5407742775,1603.2006253433,231.004735693,845.3857899013,2607.6100667414,1552.4585589131,726.7211355813,2841.1701793414,1549.2414880736,1713.3275780087,1167.7695321404
PWY-5667: CDP-diacylglycerol biosynthesis I,6319.1690142965,4877.1959378045,4516.7128122462,4807.0583996659,7162.4154466033,5394.6171100928,5528.0640641783,5141.1155289034,4595.4331682228,4942.624075166,5233.9069554547,2708.7165999042,5500.7861930141,4432.0711894515,6625.2374274271,3155.8709940793,3832.2121243792,3648.3837711071,3660.0646458021,911.7094740717
PWY-5896: superpathway of menaquinol-10 biosynthesis,382.3588957619,266.1859194692,491.790210433,252.1030914757,3689.9150570015,0.0,259.1953519583,303.3718272229,0.0,0.0,95.8896019487,0.0,40.280002533,122.7298445547,41.5808189682,34.8470490449,595.1426755934,863.4336680049,132.7195337267,66.9461142263
NONMEVIPP-PWY: methylerythritol phosphate pathway I,5826.3642388676,5539.9167711116,6580.8154269437,5402.1902618032,5167.4199218564,5088.4802396699,6284.2606561409,5329.7779289262,4762.1975706781,4383.5609638651,4854.4479207115,2711.5310531565,10104.4156686857,5846.28803508,8995.5942904078,3853.0199575544,5420.0014207099,5614.5724777396,6638.8670059601,2150.9018495272
PWY-5104: L-isoleucine biosynthesis IV,412.3246996249,0.0,24.3368066572,2172.4038693115,139.9092841572,1503.5398463465,0.0,18.4215623687,3415.5053480034,2866.6172322267,2617.3758108578,678.3093072813,2786.1194743651,892.6135035459,1085.5496024063,0.0,86.1928540905,114.809135589,396.8059361743,1797.4655606856
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I,1200.9298148983,1314.2328701413,1941.7824279041,958.7597400026,1725.4990551893,993.4385931395,1743.2806246535,2073.9325946014,1628.8814708863,559.1465849679,1252.23813501,630.6447439978,727.9995295804,2357.3217592119,1785.9990476,972.4586654318,3009.410800679,984.5652649656,984.6299327479,952.7279343688
PWY-4041: &gamma;-glutamyl cycle,237.1563286,77.5267209495,115.8552529182,189.1127117214,5151.6070448266,2.032829499,150.3761944803,138.2896468623,9.0283725221,13.1971291506,26.1443441146,0.0,16.9525704531,28.2405840252,22.2508819636,21.5137471961,213.8797730861,400.0814800205,87.9820813668,44.97358378
PWY66-409: superpathway of purine nucleotide salvage,1039.5471431428,2410.5742110592,763.3690371382,446.1636232542,3198.8119829322,1548.2121606944,1940.0507332436,731.6187706689,1310.9751940552,735.8979310173,888.69470364,219.5740461876,1478.6396344843,3299.6258472096,3061.6633699778,2003.0719293276,1142.4843864977,1349.0325862581,1001.4871937392,412.2608357095
PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis,0.0,0.0,0.0,234.7305699391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.6773599408
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis,7872.0749951934,3676.5455488681,7371.3300119299,5691.1631101571,6222.0034339024,5173.1713002231,5378.8888702287,5544.9321803405,6749.7748730101,5395.8337003308,5229.5390805053,3096.2855070504,8345.7337371269,7303.4105466848,8618.9637969281,940.8850618349,3311.9305953602,4601.9096338567,4834.357473181,2499.7747424278
PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4058674482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II,5615.3508780802,5058.8278228799,6582.9991269677,5863.8124701316,7117.4515676474,5786.9183325545,5328.9093712485,5237.906029976,7376.4608357625,4927.8238448192,5450.0503296649,3029.1087890469,9217.4735154346,9302.4592035591,10331.6161718604,3148.7950216047,4071.0317504321,5118.3181556836,7707.6376030097,2696.2058035131
PWY-5103: L-isoleucine biosynthesis III,7462.9677082375,3218.6117580287,7241.6349427172,5393.4447028117,5957.0405442087,5034.0151646181,4928.7508772028,5188.4697586873,6390.9264794471,5395.8337003308,4955.7617442363,3016.0983727363,7722.5440443114,7303.4105466848,8587.2118809865,752.3298040322,2839.2690128574,4189.8860737465,4625.5556579024,2449.8626670533
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation,122.7505564066,6.4361966152,52.4763224643,88.5353310694,4228.1302156263,0.0,65.1350825736,83.4180853358,4.0795949611,0.0,0.0,0.0,0.0,7.110666231,16.5452237916,8.9955266299,74.8667776231,434.9497359603,24.029138351,17.0220249892
PWY-6151: S-adenosyl-L-methionine cycle I,6836.2520118435,4781.7544300153,6837.3139442302,6550.8935651094,7849.2279102323,6459.1759682759,7447.9673351041,6562.3981549208,5150.6384446244,5674.7486700271,5160.6933616052,3647.5432576392,11741.7659682569,8599.2325326068,11906.1473686206,4464.2472765614,5201.9306792199,7673.7154533837,7278.8536395901,2795.0286507252
PWY-5659: GDP-mannose biosynthesis,744.3971380579,1690.7686796079,420.4473202518,1406.2090618313,3360.2022446908,1889.0784990588,898.1895850302,816.872786264,2977.0413164577,2020.1863781238,1914.7542741801,1529.1215798975,1594.2234109894,2491.087673156,2696.8968753621,117.3943912776,1335.053547684,926.1779048861,909.5254625983,712.6107667292
PWY-6608: guanosine nucleotides degradation III,416.1006697289,363.0722651323,1917.4980206248,567.2162143944,7686.7490847992,931.0348086818,98.266816965,506.32410269,1024.383556945,644.1111575557,739.8877471322,455.0793850627,1122.3417834945,360.5592243038,56.2330599089,18.8856081645,362.252909453,782.362009618,477.8475319605,285.0483740049
FUCCAT-PWY: fucose degradation,188.8004047186,60.6188197597,160.428869345,192.7764150586,3975.7585491123,379.7642588954,65.3226715124,84.955246559,7.2671142221,177.4051876605,443.1813705053,22.6658268736,639.7143996381,129.9642057046,27.6033875456,10.1711345122,208.809739541,294.7071195654,52.1634079864,258.296700429
PWY-6263: superpathway of menaquinol-8 biosynthesis II,173.4875522817,0.0,296.5938734707,25.5351438263,3.2484107597,13.8425283314,0.0,79.3862957672,13.2045604639,37.3524585424,67.8951982687,0.0,11.6817392327,88.4661807165,0.0,0.0,0.0,143.9444024192,63.5010754971,23.1179897997
PWY-6167: flavin biosynthesis II (archaea),0.0,0.0,0.0,199.3662416346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.7397798415
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway),52.652034373,0.0,42.8805748596,50.11398046,177.8472811912,0.0,17.6951148571,15.2765308024,0.0,0.0,3.2480319868,0.0,0.0,10.8536239954,4.6765474722,5.0746284323,0.0,13.0621248096,4.7500030755,0.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis,3416.4693424871,2168.29814565,2643.6195164424,1934.0204510529,9043.125966533,2517.8671377931,2494.0770565936,1846.1884409559,4258.3146647658,2061.7187317499,1865.2626478371,1664.5649938367,2043.0364478231,2054.041293923,3755.887762634,386.3020366864,2558.830766275,1691.0388151463,1334.3138011239,474.4120053309
