Index,MBE035,MBE036,MBE037,MBE038,MBM135,MBM137,MBS1533,MBS1558,MBS1559,MBS1563,MBS1567,MBS1579,MBS1587,MBS1592,MBS1594,MBS1605,MHS232,MHS236,MHS238,MHS239,MHS243,MHS246,MHS253,MHS266,MHS267,MHS276,MHS279,MHS283,MHS287,MHS289
PWY-6174: mevalonate pathway II (archaea),0.0,0.0,0.0,0.0,0.0,0.0,15.3490991827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0444207474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",72.2517333363,66.7425335181,94.7634253954,43.1334127395,1616.693728504,0.0,207.0730875565,225.6634146974,124.715748799,11.602127229,20.033364306,179.4620856313,55.141145085,52.2191010591,95.5605311489,33.1996818892,46.8811072613,53.4309812202,1.3936621344,0.0,20.955911744,0.0,11.6127107161,61.0441551106,33.3464154113,12.4798285252,182.6788885963,144.4107077825,20.9481775106,23.336015329
PWY-7663: gondoate biosynthesis (anaerobic),695.8465490378,1378.011538079,1071.772382457,252.4700476409,2099.2658959544,1010.931428323,1678.5086999233,1792.102117685,1984.4201086147,1573.3860245288,977.3831773659,1205.378517378,1552.1058887707,924.8296570905,748.8291487971,654.5592866526,1085.342993139,928.6003801881,239.4556310424,255.4914792706,699.5808339087,290.1503404977,380.4766514333,951.9088078152,488.3609359562,967.8938392518,1236.7824433479,1583.2210349925,621.7420345246,196.9815893929
P42-PWY: incomplete reductive TCA cycle,157.6451993668,69.0202288081,61.0280766794,277.2991780307,146.9114815387,163.7212722208,374.0023277769,289.0534064393,199.7884867095,34.7214203309,34.9226307715,215.5494657124,66.2614837668,136.2298502401,258.6692667664,130.147737699,55.9728964857,51.937593291,103.4802099013,128.2428120772,466.8456536145,95.3796463115,31.1988395948,84.0162783834,100.501651412,68.042440363,148.3074995755,56.4791013657,146.379433707,250.7597112425
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I,1822.7152251155,86.7600808849,972.8591161193,1547.7461862873,1589.6858272332,1396.4444654782,616.3687496141,506.6238810114,102.8553810414,449.8181178808,215.5867277198,401.1224897308,160.3387398448,1235.1692145566,516.7188302086,143.8763461901,998.4640643285,1197.5864942213,1398.4246071131,1130.7417167003,1414.4764382174,678.1079708232,1470.6586873866,1429.4476523182,1614.4357000351,27.4990909553,379.9844565371,1048.1494307994,416.2138427264,361.2812022427
COA-PWY: coenzyme A biosynthesis I,517.1146094446,772.7332324131,403.8150412072,418.8017953387,1765.3760689125,1246.9078196205,263.2215830329,629.9206005918,1001.41973827,427.5883665338,357.6890462989,382.5988228895,1080.3662481861,281.2348997225,277.3022467323,104.4266290316,347.6554243601,497.10619722,1660.9710504909,742.5629261493,861.1949577051,402.7203974315,1271.9177478027,917.4955231773,1503.6306548161,16.0926709628,655.7120016144,498.4115092,154.085456226,357.0899627816
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type",0.0,2.2211381906,664.2964354822,106.4328519613,59.5869773163,0.0,583.5386182021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.9309233214,2.2285336463,69.628960368,2.2367892546,183.409042084,0.0,0.0,294.6182424565,398.5558308329,320.719967873,3.2993018597,0.0,4.4378235917,1014.086471386,153.1374622913
PWY-5656: mannosylglycerate biosynthesis I,0.0,11.6734256665,0.0,3.0295474579,142.0536503377,0.0,0.0,11.3474830382,10.3538875314,1.0646799654,10.5648776071,2.5895428438,0.0,19.562488263,0.0,0.0,0.0,6.05712509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8903636387,9.0481883634,0.0,0.0
GLUCARDEG-PWY: D-glucarate degradation I,22.5335820516,24.7432347539,27.6915263888,24.6791279583,1180.8658933136,4.5356053903,56.2359024254,45.2293997141,54.0755553654,4.0094231236,4.765197485,6.8017142151,9.6273868815,45.3223606153,135.2489317648,44.6415215505,11.8329631578,20.4658287292,1.9092847725,3.8195595596,1.481624306,0.0,1.8669965092,0.0,3.4498023859,9.0770928937,37.7878408217,76.3138173659,4.635432524,13.6418225731
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration),795.651519501,230.430026348,1281.1844447969,1149.9468044325,1614.4691925877,992.3427267391,505.422962013,372.55639867,156.5904743369,366.535940701,83.3729872208,415.4924388315,93.1691864044,735.4409125818,383.9821851211,209.370310053,525.1590179705,795.1558697359,1126.0839542839,559.401435729,792.8613162957,449.0489042478,1855.7260087894,1641.1296640259,1662.9590504095,78.0610486292,559.9800881547,400.3726286564,590.5874627719,385.2420595855
PWY-6606: guanosine nucleotides degradation II,88.5581979781,27.9642274059,9.9468235942,116.1814634071,271.8114049415,221.9959809095,148.4105821481,148.634995635,34.2549314329,26.4015088335,25.0114843871,10.2774701768,25.0409461417,35.3290407312,154.8952016265,8.0281845941,21.3692000517,73.4966331958,1.8508990983,112.8812564186,128.0686476216,61.5541240298,280.4108133985,91.0695953184,9.8563100885,0.4472647961,19.7539373037,99.6436517495,129.4931537706,14.4236758951
PWY-5189: tetrapyrrole biosynthesis II (from glycine),35.310488039,52.0011159562,55.3065299033,123.8843623906,1811.4138669143,28.9937026411,131.3836811672,54.3652134168,82.800737554,10.4196546961,30.9154413727,3.0852348396,8.6157444903,57.4492712771,180.1395500455,22.1807206346,15.895002873,62.889833617,3.3741711217,14.8265226561,28.033208085,0.0,10.104244539,26.9553471191,3.036083445,10.0997868999,102.8137864355,153.3231328782,126.5742253469,129.6066409547
PWY-7219: adenosine ribonucleotides de novo biosynthesis,4304.3273345249,2464.3051818409,4729.589876383,3478.1376203876,3480.6484618228,3499.1109178885,2497.6038791251,2323.9747534241,2678.8799181615,3142.7521796438,3028.6626451152,1827.2703520192,2191.4131245723,1839.2992116249,1377.7921421314,1462.7853072636,3547.1228528702,3089.9211788255,3158.372369473,2924.8441054912,2985.8134620383,1531.2441439419,5993.3613767124,4120.3437311894,4712.049005067,1858.5486481041,3045.4402022443,3580.332132836,3890.3972917734,1441.9986254459
PWY0-1319: CDP-diacylglycerol biosynthesis II,2318.6536740528,1673.3373043733,1679.3766157868,1723.8161940451,2584.159757738,2034.8692772463,1614.8235282119,1490.9732207931,1742.5942830502,1406.2983484118,1185.6187015091,1155.5334561639,1233.5242171387,927.2940147048,522.1137337447,757.8259506657,2024.7737444657,1770.9449860572,1537.0199312912,1683.9262698667,1900.1201218927,918.503332158,2033.6952791598,1692.0456463079,2490.7431799658,1212.1721947441,1384.5676051788,1352.9228843939,1273.7635169168,294.1107402161
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I,559.8978891145,605.905314504,1129.991633396,402.7291728192,782.106528064,586.4395188837,601.4881414441,765.2461196179,633.881352191,462.1369569943,2237.5094545901,503.3317856084,938.5843478086,649.4148069896,757.7697736756,231.4421918728,831.5917410376,1040.1744151127,625.2121737211,245.7709678391,551.5735961796,268.1963113989,325.8898290446,1137.7954567705,762.2465942138,1049.538810591,1391.9587716645,523.9396445714,493.4604776532,430.1852963207
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",1855.2411142251,1427.5336728755,2156.0453522617,1654.9541226817,1723.5618357177,1662.8136481686,1364.7336251505,1151.4693038982,350.2047992125,1740.9258046086,1059.6432576081,875.516022038,667.6456545161,901.2631487559,603.957475857,813.5264869743,1959.6672959551,1616.0531714619,1957.8345140266,1378.8915168982,1491.7162583464,869.1786810653,2568.9102362488,2069.7493737773,2773.4651008498,793.2523298562,1491.4929220217,1759.3708544302,1568.5315364578,663.2033351951
PWY-6608: guanosine nucleotides degradation III,173.5583990443,136.1272762005,766.6308804833,188.8006860729,2704.6479438368,346.9534436548,200.9515107921,344.3695445937,202.3673794747,41.4627422031,42.6794354268,26.3893697513,84.8365250919,138.2096715308,194.3252494857,13.4571727942,35.4480777913,170.0695490613,349.3410939211,221.3044246803,258.2769767925,146.5081207754,415.2063328948,138.7456505933,22.2775972175,12.8849578133,131.1283260526,297.9694205773,170.5204728925,94.9704809379
CALVIN-PWY: Calvin-Benson-Bassham cycle,2368.0056194474,890.1610409074,1936.1951302709,1843.4628931141,2961.8330836173,1907.9505326418,971.6089676438,1264.024658175,1203.2901756472,937.1682816014,1002.3116320135,676.4754738482,608.2160835624,1351.3996030987,738.6766935286,600.8535661484,1450.9639543486,1575.0868352019,2357.8916208531,1403.7902623891,1995.6455342544,788.6188969522,2415.14048906,2057.1665476555,3008.1120307773,268.2703075796,980.1931192489,1042.3144882904,801.1263713224,491.8734175776
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae),70.8298171608,25.550435444,92.0836957819,102.6295464984,475.2197019411,9.1122778055,163.4465067896,72.9960303328,2.4150521628,25.1597319408,10.6592838753,95.7171323061,14.7915639469,75.0110889938,113.638062406,30.240604292,59.3318626493,98.4419951864,0.0,6.7189572276,101.2583787465,0.0,21.0421901496,40.9829488135,34.0235879694,27.5883105089,60.5162820347,44.2367267907,48.4750010744,80.2439679933
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants),13.8552237582,463.0665994199,0.0,398.1401661065,1813.5191660208,134.2796233075,835.7849128562,693.0719167194,660.4021012809,135.8420231365,119.037152275,55.0210371545,344.1530270681,390.6087903699,459.5814523375,248.1158281885,133.149298599,467.1194725098,59.4578259212,106.3856368028,203.1603600037,224.7119882632,113.4664124724,144.8505257284,28.9533717081,39.9436159572,368.7522164871,428.3376349491,300.4511145595,225.8555351627
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I,2114.6472639362,1769.839776006,2074.654379844,2003.1207286594,2529.6211267001,1872.2141071445,1641.4104212501,752.1954708803,325.8201785914,2364.4767107209,928.1315436898,878.6947494655,455.6177938862,1294.2782626672,788.0472491245,1161.0350139549,1972.3113307411,1831.0174331517,1816.7633345078,1737.3284341647,1770.1371574874,1053.8597965574,2920.1780718851,3251.4631479913,3080.3820217556,1257.3340500474,1537.3331798042,1572.6838423108,2272.2848246358,860.0575564119
PWY-6163: chorismate biosynthesis from 3-dehydroquinate,2534.5363642489,1816.9835181538,2339.618410879,2293.7702283115,2469.1065357858,2122.6910935928,1240.2358958615,875.7888534978,594.8648045418,1088.1166079803,995.7354528225,1003.4681865139,492.7129382847,1006.7043029617,780.4102194005,384.2456897844,1890.2183490994,2074.6719794827,1966.5879973863,1823.3477385556,1972.8028965181,1023.5064009542,3074.4653399902,2516.9119802287,3163.421949169,1010.1476404068,1535.7588459896,1857.2251734588,1920.6118605911,715.1769741639
HISTSYN-PWY: L-histidine biosynthesis,801.5814852082,1462.8890798959,1622.5284487198,1425.0497297729,1946.9215729871,948.8433897699,503.4235796571,390.9504765377,387.7588494936,202.9514937824,169.074138691,424.1584542429,415.7566511493,551.0814605444,312.9123434942,192.4597061064,1618.4133718484,1197.9153394867,1597.4507003059,945.2725591249,981.3070541044,588.1257811794,3066.2116892888,2203.6059355421,2714.0312548319,252.3571422212,1005.1054515598,697.0623491843,2187.2061421217,894.0799413967
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage,81.6021169942,21.3722530359,0.0,135.6186296399,1386.1152850171,255.1309903714,305.8355816946,49.2936306631,163.1204414751,58.7157741618,18.556126553,10.7595833143,23.3465839017,129.0874793345,60.9911125459,24.1091467663,44.7634338618,99.8908944663,4.235150034,199.8342758497,193.3322006673,68.6878721835,505.7395566173,90.1124620101,66.5395910845,0.0,122.3887216795,195.9305939278,111.7824576586,79.017916957
COLANSYN-PWY: colanic acid building blocks biosynthesis,151.0476616967,62.6156912907,124.2106800267,176.5890483632,1130.3073528415,42.0615009462,306.4421789592,257.7287969594,130.1637308989,219.1359128731,139.1142464347,251.1157804164,149.0220605781,159.6455818158,248.3124546567,74.4956762199,70.9358563225,136.595379321,0.0,11.8624467982,58.4495904198,0.0,39.7180985205,33.1436885291,30.4802152173,33.7561944278,244.6704796347,210.5977306404,50.6868643145,42.8405185136
NONMEVIPP-PWY: methylerythritol phosphate pathway I,2095.1318739553,1989.9627812754,2480.8360249307,1961.158546288,1830.6554439779,1900.7991433424,1620.18278599,1640.0743603423,1502.9395717146,1754.2915632843,2041.2432971629,1200.7183960606,1505.6520395623,1297.1218247922,750.2757160701,1049.388140147,2324.7223242536,1866.4119293493,1630.8199487679,1496.7208720751,1693.6479965348,922.8543400389,3811.326141989,2214.3497578733,3388.8446224081,1418.845698098,2015.665493446,2100.2745036199,2371.7407437524,769.5480824233
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I,418.5597416567,847.1796926684,106.3066255997,165.4097057074,1182.7004514665,165.6756600062,1178.9360606371,1481.6957263308,1807.5552567333,1212.4550136934,1017.2525067563,686.3737924741,1450.8632406699,386.8154007517,304.7234748858,708.7108382589,790.7552430199,410.1476063333,113.8916165822,97.6956189664,549.8636771534,202.5849059854,76.9861965111,108.7425360111,185.2127292342,585.907538275,796.0517480937,139.6865352972,373.5064623112,125.0071392968
COA-PWY-1: coenzyme A biosynthesis II (mammalian),2099.1269576685,1892.6193536288,2540.1320078877,1861.7194258882,2878.1293487,2141.7181010002,1480.0750171824,1537.6925240058,1695.732501699,1762.784198636,1363.4560241834,1163.0885507415,1199.3702973991,1156.3684509726,740.3149884001,946.3404901178,2619.3666295255,2077.7030455247,2376.8874230493,1699.9886796644,1729.1973164168,1173.0822825469,3195.6619453225,2727.4118215419,3864.5878234001,1416.0085255641,2072.9398817466,2094.9987080885,2398.456688673,870.7109609038
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP,4.3962656881,272.698839349,87.8732916154,268.2053640571,53.0893490204,10.4997973506,83.2599188754,212.7038130152,132.0535482066,201.5811181201,68.2946970986,78.5834511857,49.3250956661,84.2378904108,64.0784163429,35.7118877719,13.1794096552,140.0697851978,79.0301020439,33.0522772379,20.1364280666,16.4761722892,0.0,35.6386516345,0.0,0.0,344.3261727353,330.7469736261,12.8681302929,7.0515319413
PWY-6895: superpathway of thiamin diphosphate biosynthesis II,272.7831650593,194.8317755147,210.509829882,190.8565102543,1811.3929983427,0.0,809.8252298179,666.4775611046,748.8912388114,86.4470314618,132.7874163634,525.9503825569,222.8449430818,393.1747281438,305.3015984898,210.9717722468,158.4862120759,247.2868036504,18.8233390648,0.0,18.7481927276,0.0,0.0,51.2537111193,28.7042246816,26.5951278301,475.4613111501,662.2108305486,37.5948309171,74.6015216967
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation,1491.5009759364,92.992125496,634.6267234903,599.4554506416,2167.3936769281,929.3926440586,366.5429592321,274.9664840862,173.8788378524,241.2798560316,187.3855690998,300.2501696943,299.4618122429,105.0873255605,292.1182958854,104.37553094,789.9795186246,884.8536239255,711.1302684507,766.9734702823,839.4190190792,483.2301557965,625.3326450501,780.7225024573,1273.8045494741,0.0,282.7953103011,843.4235739091,225.4337916218,95.9115743992
"7ALPHADEHYDROX-PWY: cholate degradation (bacteria, anaerobic)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4792833147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6737293745,41.2384646172,2.0110090066,0.0,0.0,0.0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation,1.782835157,0.0,0.0,7.6499287954,0.0,0.0,4.0272782982,13.4557101738,64.0243564967,0.0,2.5618666548,2.0775637344,3.9005323519,27.5383433126,22.6257124635,0.0,3.0440402088,16.9335413147,0.8589590624,0.0,1.5091712559,0.0,0.0,0.0,0.0,0.0,16.5938099715,89.6058480521,2.0827477138,3.9607979252
PWY0-1297: superpathway of purine deoxyribonucleosides degradation,190.417247327,740.4110672546,117.9407175065,134.4040946213,2144.7110797998,356.1563337292,171.041726522,353.7423726238,233.8230320726,74.9733879812,17.5891112106,327.5054304606,70.2065377602,221.7148146945,358.2016286283,111.0772097423,416.0448510048,127.3714082201,239.4051384625,143.5564354893,147.5144145128,27.8430666965,562.0893997263,881.8660664924,1009.0001913666,598.5411062567,184.3074014633,360.1860599192,201.2871299852,45.1020611334
PYRIDNUCSAL-PWY: NAD salvage pathway I,138.5924417239,90.6453404476,334.4845550447,465.750054578,1548.2921167912,161.5471020678,314.9533826942,228.9868856466,50.7578400281,64.2751649501,18.0650556765,139.3154691049,43.4567574579,162.8243384957,314.8982845145,100.3168349348,249.671473942,228.4733641928,51.5850042909,96.6602144995,154.9859244003,208.8272883544,599.7788604055,310.6620070274,128.6394634395,16.586537351,211.2261657486,226.984906686,290.3163990344,172.110211326
PWY-5686: UMP biosynthesis,3162.9648041103,2250.0142509822,2902.018703874,2347.9269829286,2808.4630616692,2734.3032379042,2146.07374032,1857.1359920019,2077.5495569317,2701.6805086704,2517.1146552209,1592.452994585,1714.40668985,1615.7074905462,961.1017031128,1257.1989860889,2459.6583025758,2326.2787754221,2584.3953198301,2124.0367535284,2346.4743177925,1169.8034908405,3233.9737387551,3047.0471597567,4043.0218211566,1533.0879968274,2034.5998492056,3059.4090366245,2289.2066912367,856.7744896867
PWY-4242: pantothenate and coenzyme A biosynthesis III,324.04653695,730.3910618785,342.8909143969,394.5604635321,1601.9910735272,333.5334216406,241.8487281069,594.2767861252,940.1632806744,322.3357309961,291.2489035987,340.2537940273,978.0731049699,243.9583921345,225.3716945843,90.1048388123,292.7584151199,315.7454953288,46.7370187841,248.323649798,353.99381475,188.9587050489,185.7407653492,377.2522052005,167.3591500781,10.7752527625,645.3080054274,379.9424948752,130.3339405257,252.7806907803
PWY-5856: ubiquinol-9 biosynthesis (prokaryotic),40.9992729343,17.1956198088,42.7637234769,38.8560520261,1235.1928017008,2.9388676371,106.7399721042,101.5402496988,50.5791521067,9.982148936,10.1306825144,80.9993768465,21.3868373799,29.0389735532,117.8609786334,29.7014245941,16.2451755833,39.6840022969,0.0,3.5848487577,8.6478503279,0.0,0.0,2.8553259055,4.413891807,12.6284205345,43.9748460908,88.3647566869,6.0962715303,13.7003355057
PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis,0.0,0.0,0.0,79.3071597734,0.0,0.0,26.752541663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.5278824434
PWY-5941: glycogen degradation II (eukaryotic),0.0,33.7821364727,0.0,0.0,2.0721337146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0366791063,17.4332221756,5.84304532,5.3966633448,0.0,0.0,0.0,0.0,0.0,0.0,4.1305376532,0.0,0.0,0.0,0.0,0.0,0.0
URDEGR-PWY: superpathway of allantoin degradation in plants,9.4558421617,0.0,0.0,7.0147684652,59.0619865999,0.0,0.0,0.0,0.0,2.1938627849,1.3665027076,0.0,0.0,14.269793675,19.5480460906,2.0862280242,0.0,4.9943480149,0.0,0.0,6.6866511792,0.0,0.0,0.0,0.0,0.0,19.1295359836,34.214398808,5.0155207844,0.0
PWY-621: sucrose degradation III (sucrose invertase),1509.819930101,233.9085648091,1065.423572384,917.2205454956,875.4202389653,1454.8122395302,134.051272365,365.7746721583,180.9318932415,207.5908573972,113.0186257122,291.0186315053,173.4598731021,110.3072057085,312.277071548,63.3605867275,435.4002992685,914.8714011904,1792.6501961294,1505.6597634264,1214.4204252894,709.5559614561,2149.8002569601,1491.2462293303,1911.3626606131,137.037175613,237.2512616617,597.5992775173,504.7482474757,203.1314147087
PWY-6628: superpathway of L-phenylalanine biosynthesis,328.432244606,194.9168657491,317.5137737912,206.1240908986,2131.4377783175,36.6279031137,583.9000229759,418.4553870438,196.4533787485,67.7590920531,46.7900557419,456.6741266317,127.5183027589,239.2912980913,414.6805339698,130.2075033846,141.86858188,140.6758806943,27.2998057624,0.0,131.2776482638,0.0,155.871163409,278.3674173271,95.7542595097,62.9091481714,146.1009249859,395.5436493113,161.105040834,26.1575951053
PWY-6823: molybdenum cofactor biosynthesis,19.1476893417,14.248907931,0.0,13.468416342,1332.65102108,0.0,62.4396110173,21.8921143344,57.2944670439,5.8859907836,2.1765957321,2.4599424115,4.0494490377,36.497597111,34.7320237616,19.1582527515,7.7901865701,12.6603031074,1.6113325553,0.0,3.9384127953,0.0,0.0,0.0,2.3376206457,0.0,41.1649668835,66.3814919054,5.2727267463,6.6976713121
DAPLYSINESYN-PWY: L-lysine biosynthesis I,542.1140686845,102.2656142746,935.9111513648,831.0954028517,1685.0359299575,473.0043433434,622.1545167775,539.9069489064,220.394591686,393.6721313458,197.2244773641,408.5693447578,83.3426479602,712.032998977,524.2345101345,312.8581480782,775.4605113185,612.3085462249,1229.9934805965,321.2833184368,491.3720675501,384.0816254136,1803.1458364013,1062.9486111734,1661.9205322332,160.5627627439,731.0868822505,566.0765093522,1216.6543140527,513.9718876499
SALVADEHYPOX-PWY: adenosine nucleotides degradation II,147.4305205027,29.9786961388,0.0,161.9811044032,2486.0714120633,303.3479116403,170.2448741321,97.2574145942,171.2052620678,34.6804848014,29.2608002763,15.3046012999,24.3414663009,118.1361066554,65.6460153819,14.9872510407,42.1716908526,144.5149175201,2.306166467,194.0665412099,223.8745298292,126.1055254619,380.641284085,148.3312666933,15.6716724074,0.5686533743,113.9934865675,266.067938862,113.5650051103,83.2106731786
PWY-5896: superpathway of menaquinol-10 biosynthesis,158.5896279989,80.0746850334,173.6600950329,85.2729075357,1336.1522753611,0.0,450.4469329708,433.0287895076,258.0176905941,24.3850700296,0.0,366.7637030437,88.4878960343,122.6881602347,143.2970133008,79.4562626408,94.9368895477,96.4476719518,0.0,0.0,47.6215832114,0.0,21.1841537443,37.8205376609,0.0,25.397258756,204.6053892431,303.4437140326,31.182149045,46.076606782
PWY-6892: thiazole biosynthesis I (E. coli),88.411628987,64.716240498,72.848308252,63.3890801312,1592.0634931677,0.0,351.9553438538,258.0992114386,270.5207719024,33.4013135714,35.8846047381,215.7599218771,61.9638578211,137.2770503411,122.0823565201,68.2399740943,44.6941662183,72.9453794638,4.942880565,0.0,14.7966630405,0.0,0.0,13.9307040314,7.4288400689,6.9150140032,164.5544656808,295.6084210597,26.9875738448,29.4852221528
PWY-5873: ubiquinol-7 biosynthesis (eukaryotic),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4015280339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PWY-7237: myo-, chiro- and scillo-inositol degradation",153.14615755,42.6990394238,1585.3725782994,102.126635371,62.8571518223,240.7557217545,12.5295220908,0.0,1.0928961749,28.7677311816,64.2364911537,108.3913741019,23.467065285,17.3332697844,0.0,32.236370776,31.134411703,5.8990466832,888.2046775933,132.1317881275,152.3496032623,61.3666858124,0.0,34.572532091,68.3897675198,52.5925317638,0.0,59.4974228501,5.9550240991,31.5938267895
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing),2180.1213958391,2215.3501455999,2641.3859262454,2105.9355263899,2472.7520249615,2167.8035493215,1778.9839205638,1635.7964973994,2167.0530166789,2420.3522257881,2192.2737066384,1411.1285858967,1653.8418643396,1272.4377512205,845.8671569042,1286.7692553776,2360.9099541301,2116.4707846386,2443.098783052,1675.5161977186,1844.6052745682,1071.5290116054,4010.6418059233,3041.1109654327,4268.2907912649,1588.0602187292,2109.3179040666,2076.9108204103,2383.2899214496,800.2258646882
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate,33.4982895901,0.0,14.9896787905,17.1053909033,1169.2531539026,0.0,11.0429594893,105.9531895527,57.960322952,4.2635998838,2.1786067309,39.8222925766,17.3282633909,28.6589487069,68.2827404008,4.3530569583,15.2289549681,14.455551237,0.0,0.0,0.0,0.0,0.0,0.0,2.7953621784,0.0,14.7714893502,140.4940948744,3.8356934406,3.1504389397
PWY-6609: adenine and adenosine salvage III,1475.2555636111,1686.0191276988,1051.9363361445,1079.4114135268,1987.0802022374,1445.3319964014,903.3264131863,967.6262803272,1543.1819929957,667.1418797525,504.8380637083,667.8245259436,1257.4302388794,697.0199231656,562.0906986464,226.5059099669,1193.5037915911,1246.6340481276,1496.3291228147,1024.9267166536,1328.0915271784,637.0996540126,1490.3693237773,1634.1382683004,1813.5369849772,521.0202248828,773.9483908155,712.8229353368,629.6187278167,278.3186561739
PWY-5897: superpathway of menaquinol-11 biosynthesis,177.6364859367,184.0595774426,223.9261788241,101.2262528817,1404.6852650073,0.0,507.3792020723,558.9995708269,339.750466892,34.4837141131,58.9943605855,416.2907250341,155.4963191269,138.5796140016,209.9834364978,94.8981649268,130.4848824839,145.7764232987,4.1459992149,0.0,59.3091240558,0.0,32.6599789265,150.1229441487,90.8007022427,36.5234851527,443.1487809839,374.1298415991,60.2070062268,57.7891801694
PWY-5723: Rubisco shunt,126.6906468943,46.2621172087,98.387240427,105.0229754982,1833.6566881517,0.0,366.4475122468,342.6294247801,168.1946668499,41.8848261782,37.3543367674,251.9176433177,54.5989109122,196.2755472654,269.14942634,61.2768311404,71.635843957,100.4344570389,0.0,0.0,14.338577161,0.0,4.7238624188,28.5727369965,4.6746741034,0.0,143.3551515461,341.1750243975,34.482093015,31.9979543657
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic),40.9992729343,17.1956198088,42.7637234769,38.8560520261,1235.1928017008,2.9388676371,106.7399721042,101.5402496988,50.5791521067,9.982148936,10.1306825144,80.9993768465,21.3868373799,29.0389735532,117.8609786334,29.7014245941,16.2451755833,39.6840022969,0.0,3.5848487577,8.6478503279,0.0,0.0,2.8553259055,4.413891807,12.6284205345,43.9748460908,88.3647566869,6.0962715303,13.7003355057
PWY-3841: folate transformations II,1438.7574102212,1694.6070547346,1098.2544672429,1026.6743319346,1955.8653028482,707.5776130278,1676.6662613447,1664.4861444873,2348.1629281475,2095.3005003304,1873.3625842255,1163.6694235777,1803.0555774049,859.4228279029,648.9404841157,824.2235126888,1477.8400545534,1251.1844476435,426.0342570409,712.4735609505,932.6439420672,688.3029344541,1539.5395842886,1357.2126225952,1481.8993041048,1220.0148826763,1585.5639963499,586.1413292659,1204.6810410892,567.2194000961
AST-PWY: L-arginine degradation II (AST pathway),21.3857122498,9.6276244905,0.0,16.364676499,1142.900307045,0.0,84.5562487206,64.4827608633,43.3120972636,5.0953920106,2.2067141889,0.992560987,9.9560183097,22.7677775915,60.3449978398,11.6674218508,9.2272759105,11.6603738988,0.0,0.0,4.9540643704,0.0,0.0,0.0,0.8429090789,0.0,18.676713121,59.2432173498,6.2203673807,4.0569175081
FERMENTATION-PWY: mixed acid fermentation,78.1605311785,47.9453126874,345.4119821167,103.7753185629,1046.8265066568,4.9699660789,395.1287505044,222.0469280026,59.0484791399,31.9990058606,17.2210345959,109.495916382,21.3125522718,107.1419746771,304.1800270275,190.9212735357,49.7274874046,79.9210326423,7.1238549567,168.2828771605,25.713238841,0.0,246.8825212728,233.3216349185,82.3340037811,29.9649759863,99.1805011334,188.3606461324,367.2294841767,125.0810595546
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis,115.465484435,54.5096230125,130.5839335962,65.1963025469,1194.5837084244,0.0,324.6970281317,305.5366644606,177.803144955,16.3021095088,0.0,271.8240969415,60.0054160344,86.2630663655,105.0898383632,54.2013513497,65.2465374352,66.4377594918,0.0,0.0,32.5004829745,0.0,14.6612215003,25.9954660879,0.0,17.0753534029,142.6469532864,212.3432454891,21.1142151321,34.6663092493
