Index,MBE035,MBE036,MBE037,MBE038,MBM135,MBM137,MHS232,MHS236,MHS238,MHS239,MHS243,MHS246,MHS253,MHS266,MHS267,MHS276,MHS279,MHS283,MHS287,MHS289
PWY-5083: NAD/NADH phosphorylation and dephosphorylation,161.554252872,48.3755201574,146.2927328566,180.6198508949,2750.1093299375,4.6371642168,84.696070179,84.4327174729,71.1404718781,10.9484868273,30.0529113709,0.0,7.9959907151,22.4429675582,35.7441066251,68.5084023659,127.9284225906,264.8497416718,55.5950158982,31.8689712399
"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol",193.3540799057,23.8113130474,1260.1468633591,36.8750080926,127.967895341,92.5307457547,18.3452207187,74.298886462,462.9586926736,55.1524160253,8.5992091212,0.0,0.0,52.3934020442,29.5056325485,7.7305851435,33.1064899386,85.6035900636,25.7042694499,4.6982943993
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,16.6755986409,33.6255023251,0.0,28.9300774564,682.8661352128,24.2914486574,10.7103732155,22.0910906569,0.0,0.0,29.8659110496,0.0,3.3875046965,19.3518427785,3.2203849542,3.1330474036,75.4925715091,143.2448521951,18.6912153675,22.0617810001
"PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",100.5092691197,117.9778695689,144.0348083369,62.9746213368,2395.030913736,0.0,64.7125954825,92.0842643214,1.3996116797,0.0,30.6953949432,0.0,9.5234639595,93.0417414963,54.0494281699,19.1609646593,291.1862514496,214.9695562664,31.7302079625,24.2570434055
HOMOSER-METSYN-PWY: L-methionine biosynthesis I,671.5032346582,171.1946127293,1376.9564093601,1549.1867573503,1730.6264904284,1032.3240907125,370.2171585917,761.5972265493,1115.8279430632,500.0875406092,794.8755404317,469.127466708,2094.5008529188,1790.7362093905,1720.8158591875,60.3328780367,507.1240411064,324.2294663152,501.9764027531,402.484630757
PWY0-1261: anhydromuropeptides recycling,382.2767460385,301.0876336824,537.2783210137,250.4126605312,4362.3682350648,101.8297031411,385.8179279171,185.3632278984,379.375425445,62.6415802229,176.8609502145,255.7482327644,13.0330202572,113.5807626393,114.0875724283,126.1586237986,562.9354379233,566.786552833,411.3044686012,117.5932740431
FUCCAT-PWY: fucose degradation,81.3366332801,35.1257107118,104.8380911569,81.6766294604,2109.435954755,219.0100200884,28.9364184456,43.0931152174,7.2188208071,88.9213919601,242.9642186972,15.3489238747,354.1033204508,78.9919840698,15.9012199689,4.3146320611,122.4994530674,157.6836537372,34.4177570318,138.9985612043
"PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I",100.5092691197,117.9778695689,144.0348083369,62.9746213368,2395.030913736,0.0,64.7125954825,92.0842643214,1.3996116797,0.0,30.6953949432,0.0,9.5234639595,93.0417414963,54.0494281699,19.1609646593,291.1862514496,214.9695562664,31.7302079625,24.2570434055
PWY-6168: flavin biosynthesis III (fungi),932.1014304513,1420.6784131665,794.4801514744,484.9072846266,2662.024184738,1024.7307627934,1458.1153655679,1627.2728237973,1088.4600810862,645.1959123792,829.0879728481,522.4147512893,679.8141323719,588.1655918207,1257.7389800253,792.0680325468,1183.8206394106,816.6567272592,688.9084496549,305.023774081
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis,163.2056686527,80.0610957158,188.1038642549,99.2256742705,1769.8125491752,0.0,91.788216266,124.0705131074,0.0,0.0,39.2257590762,0.0,14.0603860156,44.2397103876,0.0,20.2279706925,193.4251999384,335.0087601991,46.382661743,22.9312421761
PWY-7399: methylphosphonate degradation II,33.8252805286,42.9385891265,13.3661164146,0.0,15.2559939441,0.0,0.0,42.8855455495,8.2241610738,0.0,4.7170753725,0.0,1.4502024865,0.0,8.1737134005,0.0,108.2120742714,0.0,0.0,12.3229676966
PWY-5104: L-isoleucine biosynthesis IV,193.5179842076,0.0,2.428688319,1135.8219370747,64.6187062106,843.7113103597,0.0,8.4767790757,1786.1825865828,1459.4519483576,1143.4627192518,332.7015896246,1600.274294973,540.2845288162,607.3013673639,0.0,56.2031619745,66.6494032337,200.73391929,977.6444371222
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",118.1970879991,0.0,680.3113716264,0.0,0.0,59.1993720263,0.0,75.0463744767,295.1015021981,66.9573372476,79.8601185766,18.9181950447,0.0,96.6123149086,0.0,0.0,0.0,48.3891212619,1.5276164756,7.5616968261
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia),281.5523624149,855.7512531165,379.92522615,132.3760719457,2248.2016297696,377.5622598454,791.9374976252,380.8260049943,18.0572523117,234.4536716136,202.385067597,156.6182975383,882.0662668253,379.3153167078,755.2454250684,2.8364653122,67.4597334995,324.6947077325,336.9097614696,136.811930526
PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5814120829,0.0,36.3578065751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-5692: allantoin degradation to glyoxylate II,13.8211914258,0.0,0.0,7.2203140237,87.0630650642,0.0,0.0,7.526108297,0.0,0.0,10.7816195943,0.0,0.0,0.0,0.0,0.0,27.7152352021,46.2592216218,7.9438491275,0.0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch),3121.8583354731,2038.1896853124,2890.4831103238,2953.2570894738,2896.284189348,2790.4456625384,2115.9246244256,2292.4960159642,3673.4106865287,2392.8574127544,2635.9079136825,1607.5354849763,3720.8902800129,2817.9209012881,4773.2346269731,1166.5443232246,2006.469397854,1573.979161924,813.593340997,872.8930408036
P164-PWY: purine nucleobases degradation I (anaerobic),184.0641081478,20.538015242,0.0,193.7843689455,0.0,186.562434008,0.0,119.5540464016,130.0442426183,113.5639070854,166.1158860502,101.6012876468,116.8926307846,115.7066640101,25.2031075649,12.6648204592,57.9822249678,149.4299102354,154.3855600316,78.6583662822
LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0,9.3713703768,13.517864984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5693333736,0.0,0.0,8.1615805295
PWY-7254: TCA cycle VII (acetate-producers),26.763770246,42.0804097663,45.549424309,28.4702363961,2510.0650494816,15.4335960062,29.0718698652,44.6456069859,1.9993211134,1.9866872382,21.1213626601,0.0,9.57711879,22.7042226738,7.1759961811,30.6986061039,122.9418377859,199.8654946839,13.3950418602,35.357309784
PWY-6549: L-glutamine biosynthesis III,0.0,5.2385873121,51.5264131527,6.9585476802,21.6107403775,0.0,0.0,61.5132524032,1.1191984733,144.2831789853,0.0,0.0,63.8901898267,55.4335813739,27.9839276134,4.2946697477,0.0,13.9804300302,29.8429781504,33.1178182776
PWY-4242: pantothenate and coenzyme A biosynthesis III,455.8514683319,1094.1236607555,540.1762536341,556.0306936054,2396.1864842818,488.7936551718,411.099026509,471.8461887948,64.1048772549,391.7635271359,563.0586055473,283.3781301694,292.9595566488,628.6853975944,262.6700707554,21.8701538125,970.6668185239,554.4562253639,193.1503644163,361.4724313494
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli),43.7801762049,28.7585541394,11.7811243669,85.477096525,1690.5070765906,0.0,8.7840840327,39.1970781287,10.1186045913,2.3797575442,27.6498147099,0.0,19.3110778874,0.0,11.7977609836,7.2370877648,63.5533205378,136.1126181453,31.2109502705,17.114973735
CALVIN-PWY: Calvin-Benson-Bassham cycle,3623.7588221983,1280.8200770499,2885.4330296015,2724.7686515829,4413.4357208652,2854.3112483792,2102.5167051227,2346.7640675615,3498.9656547457,2143.0128206382,3022.9516602338,1311.9122717567,3671.6542185929,3100.8898466929,4554.8297349546,418.7208428256,1490.2532993601,1556.3972954219,1201.9955074634,752.3201528369
PWY-5505: L-glutamate and L-glutamine biosynthesis,25.5736863419,33.8601573955,65.0353512196,52.1408201555,539.0096742779,12.1540351517,19.4793113062,98.1553707552,2.4186854912,7.3481082254,7.4380406275,0.0,7.0035281487,59.7060453387,4.7877347309,40.4787478641,75.724207498,35.008682216,13.4287526628,29.032502515
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis,1861.4997129152,1155.3676696866,1526.0760530354,1054.0375143472,4883.5439088532,1437.1347748982,1330.0318228052,974.5357161004,2210.2275438866,1057.2400221229,1045.0774793722,918.6269236199,1156.861569532,1160.1295044588,2092.0533699425,206.701742057,1366.6837465144,927.6447976907,727.7559389125,264.8607446618
PWY-5913: TCA cycle VI (obligate autotrophs),17.1919595017,30.7960385946,584.060782209,354.0585155255,2176.6040505995,6.5361505387,56.0597483049,56.0578606548,1.6206566295,224.4261625417,4.9650989103,0.0,181.2089507091,325.6337320603,457.0240228852,26.1403203711,52.9061521747,102.0893335114,892.6531873798,115.0995075453
"PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)",2.7334173794,0.0,0.0,4.9167377047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6895: superpathway of thiamin diphosphate biosynthesis II,375.8509612885,234.657281911,290.9256890405,234.8038725126,2752.4148464916,17.5875036225,248.7461900152,319.9271901736,0.0,0.0,55.9508364561,0.0,0.0,116.5933429394,9.8847017242,34.7613258829,697.5083201814,1050.9731063575,74.2678114702,181.4261886031
"PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation",19.7514964546,1.1815270182,0.0,11.6918790668,63.6064376332,0.7549378591,0.6422775863,17.0557927321,1.5001185641,0.0,0.0,0.0,1.4727639557,0.0,0.0,0.0,2.2329427025,41.4497557816,4.1702482794,4.9641656682
PWY-4041: &gamma;-glutamyl cycle,127.6715869139,39.5987448857,70.0211169439,105.1547770183,2738.2161217586,2.0278980885,73.5007896118,74.585391532,3.0358608571,6.9407790242,13.2057450442,0.0,2.9608182191,15.9874884007,11.0774940685,13.4296809617,110.4794124128,225.28542583,34.8729085045,24.156271494
PWY1G-0: mycothiol biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9216142454,0.0,0.0,0.0,0.0,0.0,4.3911249328,0.0,0.0,0.0,2.2630826824,0.0,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing),3383.7357073841,3317.8694530024,3955.1414962979,3158.3744319534,3738.0926829287,3245.920289255,3446.7141735378,3191.9242487016,3667.7921322389,2528.7027829427,2797.5875865545,1782.5022576907,6013.927331649,4579.375481422,6442.5939526526,2433.4626813663,3207.611020985,3135.2522608465,3595.5927466994,1207.4957563818
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine),1669.0397915006,2169.375157937,1949.3817150309,1416.5095940993,3986.4255923222,1383.571718889,1568.335293168,1551.7842932747,176.5663590692,1284.8243209762,1198.8484743997,1082.0367075898,2816.5847772321,3202.1575347259,3751.9954826397,797.4683767747,1017.4042233382,2742.6953247338,2462.4485636799,1064.4789341391
PWY-7392: taxadiene biosynthesis (engineered),39.5443049659,0.0,0.0,333.5233608261,936.0627732316,0.0,19.3277260109,38.8280030217,18.9155941058,0.0,54.0010571206,0.0,42.9390309098,0.0,29.6275387,0.0,0.0,177.6717586159,127.1653845299,146.8779623563
METSYN-PWY: L-homoserine and L-methionine biosynthesis,1105.2260048619,319.623396209,1994.2507688927,1807.5132515326,2291.3031350004,1546.2308145073,658.9913539181,1185.7283246648,1569.4777951727,827.6453157845,1231.895778223,717.3959403432,2602.9362399384,2381.4650521055,2431.9693189666,117.4016626488,831.688595513,573.9408597405,825.7641139379,568.5709403794
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli),260.4975848976,0.0,89.5043074721,166.450256086,1153.8968758874,42.3369494536,102.5731837821,57.4044761628,0.0,10.9139121611,73.6989812049,0.0,26.8894705638,69.0940357919,34.5898488555,0.0,0.0,71.9216908151,59.0630923845,54.5846407589
PWY-6519: 8-amino-7-oxononanoate biosynthesis I,173.106841141,69.14439296,179.6230373884,117.6340007447,2812.3397296194,30.5843846625,86.7121531209,80.2168459505,66.4456362013,6.6865867571,56.0863644289,0.0,19.5569896668,35.5005088467,33.2036652866,37.5720768708,184.9250380455,298.1685355901,42.4329349069,139.57632664
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II,530.6468046865,523.2039188987,804.8480511255,374.377362218,646.772422021,392.4928299926,747.354507547,951.1352671791,615.4418005608,178.6960471858,540.2704547323,278.2405497494,268.4071505505,1010.423981906,721.9237221869,1087.9336813329,1383.9682039309,448.6269727947,408.729377289,397.0443715583
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),812.0367920971,904.3000211608,1621.2569453881,736.0336004915,1218.852111207,661.4521128554,1172.3565095401,1346.5801322495,1228.9595272522,340.6768035872,880.7516042877,492.2646785068,651.1093395383,1679.3815761172,1433.2968109272,597.2159949548,1900.8595554435,646.6496573043,901.2218230028,701.5318298121
PWY-6608: guanosine nucleotides degradation III,251.5869977511,182.0772631165,1049.1789717209,284.253672276,4067.9164877297,527.6145889259,53.7101601756,268.7871603197,568.8077560234,353.7941771067,400.9191225207,248.8195495446,614.0575045929,224.0620188679,30.7044962135,12.9062893916,190.0988184859,429.8300538163,264.7767180268,154.1820929954
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline),636.0555273054,1805.5383959873,181.1433496326,230.346640075,2969.8036420211,390.7535514579,710.5710409882,567.5306513042,57.9059098124,296.488760017,493.6918483232,433.8034879562,846.9976884112,203.594665071,261.7725303029,426.7043631411,513.7323458482,316.8073238944,1027.1243369382,147.5288289329
ARO-PWY: chorismate biosynthesis I,4237.1532593553,2542.2690441598,3783.7944016884,3458.5499733997,4043.5879081898,3300.2665329354,2895.2137331576,3170.9584590155,3099.8088339867,2862.9516577504,3078.3373668689,1713.2018708896,4587.795002433,4107.3097220303,5081.3239838103,1526.1660036501,2281.0713731266,2969.7671870459,3099.0575316568,1103.4085791658
PWY0-42: 2-methylcitrate cycle I,25.5574195925,0.0,0.0,23.2321282658,226.6851560028,1.4678558876,10.5997327143,16.4725834482,0.0,0.0,2.6606763975,0.0,0.0,0.0,1.4565340277,1.5020978064,0.0,24.9133202971,5.8305733599,7.3925818291
PWY-5188: tetrapyrrole biosynthesis I (from glutamate),840.679919299,386.2362511301,1333.3333848097,1186.2762607013,2532.7723730618,666.6474483482,667.277272961,812.0928535818,1008.0859096925,705.0553053304,1071.3446203104,274.4264326732,854.0161941534,671.6174196954,882.6446268482,220.1129234359,407.3095474644,494.7328231974,454.6774933545,386.741748474
PWY-6703: preQ0 biosynthesis,828.4342353355,1503.9024593444,1143.5105585592,504.7835663561,2125.3193931718,704.9146867058,1493.2394402363,1383.133879307,1118.6755727723,531.435963564,1272.1701601532,647.8902592643,872.1729501431,1221.7070017729,953.6392762108,1352.1968813474,2211.9744859882,488.3807349314,887.421515607,467.3277226143
PWY-6630: superpathway of L-tyrosine biosynthesis,227.994032155,202.7832582246,407.3958997846,334.3095683711,3191.5427020899,4.657523736,231.0445400967,99.7079846329,18.7609854528,0.0,135.6903154343,0.0,235.5608586573,111.8565906621,30.9023246613,42.8617045589,197.2145329514,605.7083467281,53.0407982251,59.2573445559
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle),785.3815309123,1911.5824605164,982.4467871945,698.0527509182,4583.4753064217,633.3625822133,829.493256989,796.7767698762,67.430335913,630.2687112136,574.8316793518,631.7785325528,1621.4838633843,2107.0448477513,2182.7186495571,463.8269680546,570.9922173607,2671.3887866984,1576.9305415497,820.9427095897
REDCITCYC: TCA cycle VIII (helicobacter),159.8717761902,44.6083363093,49.5498629228,143.5186130019,412.1622858944,17.8253954987,44.8187017793,78.4834805709,147.2094292068,21.0176056817,41.3986012162,0.0,12.1624929111,167.7633305841,22.3075664729,33.5100246818,128.4172185001,197.2405467536,19.1703014724,65.5205171929
PWY-2941: L-lysine biosynthesis II,491.7274028869,430.0832501776,1927.9166578804,1380.875199118,1033.6407764195,998.7060294,1242.8469663823,633.8349133233,70.4099488598,1103.7612911956,703.5245210871,387.6091378464,1995.4922106799,2594.7566288623,2023.9984453482,862.8702238691,122.7238747485,1460.2789674357,1509.0567672457,730.76869925
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway),23.0986910013,0.0,26.4230555829,29.9561120672,112.1959117213,0.0,9.208585585,5.4360886242,0.0,0.0,0.0,0.0,0.0,7.4143183248,2.2336414712,3.4330858163,0.0,7.2555043418,1.2255656249,0.0
PWY-7003: glycerol degradation to butanol,222.5764831734,0.0,5.4083650251,0.0,65.2871874349,135.6383805817,0.0,0.0,188.3201184426,75.6774534233,365.7865441402,66.8956637166,219.7977390415,323.7855452648,234.828748368,0.0,90.5368608182,118.1889450987,9.5021216355,81.3295732598
P122-PWY: heterolactic fermentation,93.5650665117,0.0,133.2705675606,98.6913956732,311.2504875668,15.4124495996,59.5271636295,42.3472981623,78.9060251213,11.654800357,2.6428270591,0.0,0.0,15.454092357,7.2927495212,51.3847094526,0.0,101.7539561947,16.1492424202,7.7233187999
HISTSYN-PWY: L-histidine biosynthesis,1386.4230438574,2110.3370717655,2463.1410781482,2122.0311142096,2939.6274503264,1442.6309616251,2383.6071366972,1781.0057267074,2336.0688351142,1379.6087827837,1485.2943720318,970.5202204911,4633.8117714761,3351.8477544499,4008.1863819762,427.2799156085,1512.3328517943,1035.465642106,3279.5048391861,1384.1767101264
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation,0.0,0.0,0.0,11.7140150397,5.6043338869,26.2991351922,0.0,0.0,0.0,0.0,28.3664159917,0.0,0.0,13.9146132311,2.8491752709,0.0,0.0,0.0,23.8696163965,0.0
AEROBACTINSYN-PWY: aerobactin biosynthesis,0.0,15.9683762456,0.0,0.0,0.0,0.0,5.3728660888,0.8658919524,0.0,0.0,0.0,0.0,1.031260302,0.0,0.6583278473,0.0,0.0,0.7340016074,4.528803277,6.6484969049
"PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)",5.8325790996,33.0256960528,0.0,8.4673690484,2327.2292050107,2.8116895415,16.1665770206,28.708759869,0.0,0.0,3.1565473169,0.0,0.0,0.0,6.7827532591,0.0,79.6566979326,139.9779504638,11.1571050671,2.708093455
GLUTORN-PWY: L-ornithine biosynthesis,475.4469150677,1647.0354467219,615.3815252917,426.555322117,3400.2043141659,422.5962017849,522.8516092501,495.3291013276,38.2258060452,384.733258835,348.6291079519,416.5632160649,1070.9733441062,1432.519725388,1425.4731204949,310.3026444882,367.6301919426,2492.6352280523,1061.0017430056,618.0677667882
"PWY-7013: L-1,2-propanediol degradation",321.0188538774,4.3894977648,208.3416256827,319.9264361834,1137.1300970798,6.4202675478,204.0008946817,102.6628262504,3.8293485488,0.0,8.8348350343,0.0,5.3267362553,38.5762538423,17.1756731025,12.7002143883,125.9741878246,127.0156887,47.1617757795,1.3187702618
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose),1950.5428144789,52.3997150642,407.8382314062,877.7152797858,1844.598150529,955.0394521878,62.1167529163,275.0708838972,1342.8115321678,1322.9896395983,1189.6161233292,493.8912224163,1765.7356874188,983.7295341463,555.2373923581,109.2697060075,279.5289824435,539.1005360104,219.7909836734,182.9615020128
PWY-5971: palmitate biosynthesis II (bacteria and plants),250.5508164133,0.0,243.0503342594,164.9550903886,2850.7612461647,40.8394063185,109.6892988794,98.2163947571,0.0,8.7318010653,74.2301504123,0.0,25.6093496913,69.3633148181,45.2357401782,0.0,0.0,369.5560483384,63.5369390216,190.6217739829
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation,1.5547500758,0.0,0.0,16.7715317085,0.0,0.0,3.8831185056,25.9368667662,0.9050595493,0.0,1.5921858436,0.0,0.0,0.0,1.3745909151,1.4158371733,24.2514499276,131.5391835369,2.2943660787,9.1681193324
PWY-6531: mannitol cycle,89.7612518905,0.0,18.1662717887,6.4412377949,58.14396518,1.7017819925,48.0552686239,124.2223243258,0.0,13.1650189677,19.9569863089,1.6981727893,15.8244233887,4.9631505984,22.8929965161,0.0,293.8666411151,1.6384331724,9.8731311862,18.5843995528
PWY-5899: superpathway of menaquinol-13 biosynthesis,250.3383266734,320.3814901076,339.0454965654,148.8503299392,2076.6043461325,0.0,181.098691608,247.3017558141,4.1736007637,0.0,86.7261480246,0.0,27.5654697108,227.9560428637,146.539898535,56.0288512032,701.4962727375,557.2268491315,91.2087756137,63.6833078578
PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis,0.0,0.0,0.0,120.187789213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.7392233524
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii),81.9100919359,0.0,4.6832260318,98.808537848,125.1648073811,13.354336773,0.0,0.0,6.98901977,16.1773752456,115.4504961568,0.0,60.9671412243,48.7132376822,5.4896950904,0.0,55.0939988207,89.9574313192,35.7755643535,20.4050008273
PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III,19.579008661,17.4338035627,0.0,11.2495911664,69.3400729699,11.2341553886,25.7422621274,36.4773673628,5.8011861731,0.0,33.8328294213,0.0,0.0,6.8214479507,14.0557770851,11.752068471,87.2498032104,109.3481067782,17.5385378714,21.6874268202
"PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle",182.3562013677,104.5666081458,158.7177303754,13.16652347,60.1434290202,44.0403551289,90.3868905073,96.6744295525,39.6196422097,41.9243538847,54.359157552,0.0,51.5170566942,83.815903111,55.7796177041,37.2676360361,91.8438994557,193.5769854512,107.3256591869,27.7710843731
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis,866.6098232707,1071.090714023,2471.1412578961,866.6075825108,1318.5584874823,925.5567949422,1422.816229035,900.9218593859,1425.4846809881,463.0854483219,1227.3124139019,618.9253089458,2952.5025742766,1941.4207449333,1645.7639982039,693.1819195319,1503.5910728598,604.7564935743,1098.8581821798,733.6454587546
PWY-5005: biotin biosynthesis II,82.6441087284,0.0,263.1641415053,0.0,197.9990149383,0.0,7.9307193803,0.0,44.7297267158,44.2568756243,89.848254189,0.0,0.0,26.2260710619,24.8183958886,5.8509196629,0.0,44.9284533223,0.0,13.0017274474
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate,47.7053705048,1.5452586372,21.9742813327,32.4216350857,1763.7167128099,0.0,23.6752540453,24.8310357951,0.0,0.0,0.0,0.0,0.0,0.0,4.4500195886,2.5107654135,19.7800268168,208.6685112704,10.0025316543,4.8126333815
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",390.0642232557,212.1695347358,25.1318316997,207.0763336901,6.1185387966,226.3046931373,55.2346120798,181.8895769636,43.7678192087,273.766712022,578.5519869017,7.5226110479,379.8425226252,126.4190315437,44.9825396712,41.8891706804,163.7230841737,253.219169417,209.9406844313,412.8884737723
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II,3136.0273653075,2689.5921233545,3724.6934937199,3177.2855123859,3857.1947400528,3315.8295570952,2862.864885065,2719.1633886011,3852.988797389,2560.0988329163,2760.6706739738,1714.76434498,5271.9252401373,5295.4604030723,5802.4545400109,1838.2048494003,2226.232559643,2793.6615007566,4152.3388627413,1444.2610063014
PWY-5686: UMP biosynthesis,4890.4744393554,3364.8046033923,4350.9144411664,3505.1868537587,4211.3328833016,4130.1797148797,3553.3958446227,3481.1033362966,3839.1939221615,3215.5024681842,3477.3342187956,1977.7312701865,4836.9053907145,4596.8402865288,6071.0876941854,2371.8739985972,3039.5257900893,4573.1223962025,3431.1697232178,1274.5949752236
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate,0.0,0.0,0.0,20.9359416975,94.9017920857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2391305512,0.0,0.0,0.0,6.1964177845,0.0,0.0
"GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",132.7701405001,118.8626312163,116.826550502,130.6754109504,3202.6841506059,26.0865487927,103.5416448651,132.6873401891,3.8768988338,4.9659519315,47.8105792704,0.0,16.5132036198,44.3550841097,20.4618088724,65.9838501535,279.3006019863,328.2074317883,69.4856384485,57.7856503845
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation,466.5030404002,489.8940940651,1300.136820411,376.5741657061,560.8502990307,357.6211891301,713.2311970445,902.4606719629,580.0591455744,159.3388785939,503.4243242501,281.0645333721,269.2441055284,1064.6491398158,701.0817498919,312.6134397905,1482.8857091773,406.1914317656,448.769867021,419.7150998206
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4922770712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2592830973,0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate),725.4664776879,64.9511357095,2042.4236724064,1294.0151746486,2099.6418385437,1059.5491911374,820.8006196266,829.716691551,1088.8496684835,784.6510945331,1136.2023147076,464.6287164341,1673.1698416665,974.7209403601,630.4300729041,270.0833702145,761.1930105532,651.7561922837,768.5671010681,584.8577029424
P441-PWY: superpathway of N-acetylneuraminate degradation,384.5394019021,384.5611507651,332.0317715897,250.7402173282,2419.3348074771,135.0148542836,244.5478190908,391.4643714042,71.6938103483,61.7676999276,396.9078615217,35.0276245323,212.3790716201,204.9799656736,262.3620754886,108.2916693898,286.8346983635,537.2175819115,103.5704611141,104.7665990473
METHANOGENESIS-PWY: methanogenesis from H2 and CO2,0.0,0.0,0.0,163.0263397639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.2432450124
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli),149.4259998079,38.171555686,152.9563377492,109.2952563399,2917.935242313,21.7488432446,59.7271811139,55.6178307901,100.9961170248,4.6419956782,40.5160427082,0.0,13.7611949389,37.5658622349,25.2454227612,78.1448966637,119.2537123661,275.6416583577,34.4170078257,171.8698731171
PWY-2723: trehalose degradation V,13.4499438166,39.8283892235,0.0,23.5662049019,1711.581786928,2.520848083,9.3454600017,18.4116362096,0.0,0.0,21.1490519061,0.0,2.7123256929,0.0,2.5831769135,2.5396281372,68.7809723775,131.8321749695,15.5600069165,18.4560704942
PWY-6897: thiamin salvage II,1287.6820369512,1252.1783243285,876.3142714202,917.6296272133,3082.5521414617,1596.8418391444,1421.5802015378,1736.3484945645,431.3449625004,626.1918942925,1318.4903480798,806.765229906,436.4340274121,731.2819136697,940.0300969505,460.1994819896,1397.1853800638,1811.2955942288,806.0339479867,360.8118214825
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast),36.313476914,56.6549383034,0.0,35.428870921,3059.5643835049,4.6463232068,31.7852229985,41.4861864111,3.8076428716,0.0,22.5254517188,0.0,2.1924698314,0.0,3.1773493294,7.7773200277,115.3016759481,227.974895441,20.935817496,24.568184675
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis,1109.6013782906,369.4188623056,2035.2183095335,1990.7243678275,2519.0166028617,1650.9387206304,750.8646209792,1308.4078976412,1569.3177341551,829.8686632784,1340.7698638708,777.9422277223,2862.3852892729,2463.7486002222,2701.5980492827,133.8601077815,941.9094919148,639.1920122728,935.1103753347,630.0754054343
